微博id,微博正文,发布时间,点赞数,转发数,评论数
O1TlVs2nv,小米14 Ultra这次一起推出的全新专业摄影套装友商手机可以用吗？实测OPPO、vivo、荣耀、一加、苹果、华为、三星等旗舰适配情况14Ultra测评视频👉🏻网页链接  [组图共4张] 原图 ,2024-02-23 09:31,618,11,147
O1SKQ3IyR,「小白」小米14 Ultra全面测评：手感进化 全能旗舰？#小米14Ultra首发评测#  卫星通信、LYT-900、龙晶玻璃、等深微曲屏、金沙江电池……反正看配置的话小米这波是拉满了，实际表现如何？你想知道的都在这了！兄弟们记得点赞，感谢啦~ #小白测评#  #新机来了# 小白测评的微博视频  ,2024-02-23 08:00,7186,1399,1417
O1SH6qUH6,小米14 Ultra黑色真机上手实拍满分10，打几分？#小白测评[超话]#  [组图共9张] 原图 ,2024-02-23 07:50,321,10,178
O1P5VyfKC,小米14 Ultra龙晶蓝·陶瓷版本真机上手实拍满分10，打几分？#小白测评[超话]#  [组图共9张] 原图 ,2024-02-22 22:40,1155,37,541
O1OO33gUk,#小米14Ultra# 四个颜色你怎么选？⚪️白色：科技纳米皮后盖+铝合金中框⚫️黑色：科技纳米皮后盖+铝合金中框🔵蓝色：陶瓷后盖+铝合金中框🟤钛金属特别版：“钛原色”科技纳米皮后盖+钛合金中框 小米14 Ultra四个颜色你怎么选？  ,2024-02-22 21:56,10065,32,265
O1OHQkrf6,#小米14Ultra#手里的是黑色和蓝色，再加上白色和钛金属版本，一共3个科技纳米皮后盖，1个陶瓷后盖，四选一你怎么选？上手视频👉🏻网页链接#小米14Ultra真机亮相##小白测评[超话]#  [组图共12张] 原图 ,2024-02-22 21:41,225,16,106
O1OD861u7,#小米14 Ultra上手视频# #小米14Ultra真机亮相# 小米14 Ultra上手视频，简单聊聊外观和参数~深测在这👉🏻~网页链接#小米14Ultra# 小白测评的微博视频  ,2024-02-22 21:30,2789,66,198
O1OAvuaVx,#小米14Ultra# 人家车全生态发布会新品价格汇总👇🏻小米14Ultra：6499元起售#小米14Ultra起售价6499元#小米14Ultra钛金属特别版：16GB+1TB售价8799元小米全新专业摄影套装：999元 搭配14U购是699元小米14Pro钛金属特别版·卫星通信版本：6999元 小米平板6S Pro 12.4：3299元起RedmiBook Pro 2024：4999元起Redmi显示器G Pro 27：1999元#Redmi显示器# 哪个最吸引你？ 原图 ,2024-02-22 21:23,1135,19,267
O1OyT3sqj,RedmiBook Pro 2024发布14英寸版4999元起16英寸版5999元起游戏本也将更新，预告Redmi G Pro游戏本2024会在一两周后发布，应该是“2024年一万元以内最强的游戏本”  [组图共4张] 原图 ,2024-02-22 21:19,163,4,76
O1Oxjh68F,前方小米发布会 现在插播条魅族新闻👇🏻星纪魅族CEO沈子瑜：“魅族21Pro有很多超前的AI概念，打得过#小米14Ultra# 和华为Pocket2，原计划2月29日的发布我让团队争取实施出来，给所有魅友一个交代，也给魅族的智能手机时代一个完美的句号。”  原图 ,2024-02-22 21:15,860,8,163
O1OutbsIY,小米平板6S Pro 12.4正式发布 价格揭晓：8+256GB版售价3299元，12+256GB版3599元，12+512GB版3999元，16GB+1TB版4499元。这价格感觉怎么样？  [组图共4张] 原图 ,2024-02-22 21:08,650,9,223
O1Ol0xJTE,#小米14Ultra# 钛金属特别版价格公布16GB+1TB版售价8799元3月12日上市 怎么样？小米14Pro钛金属特别版新增卫星通信版本6999元  [组图共6张] 原图 ,2024-02-22 20:45,1299,16,368
O1Okj16Pw,#小米14Ultra# 价格公布 标配卫星通信12+256GB版6499元起售 16+512GB版售价6999元16GB+1TB版售价7799元钛金属特别版16GB+1TB售价8799元专业摄影套装999元 搭配购699元怎么样 买不买？主要配置：6.73英寸2K全等深微曲屏，全新徕卡Summilux光学镜头，后置四摄①索尼光喻LYT-900第二代一英寸大底主摄，第二代无极可变光圈（f/1.63-f/4.0）；②IMX858，75mm直立长焦，f/1.8 ③IMX858，120mm潜望长焦，f/2.5（双长焦双微距）④IMX858，50MP超广角；骁龙8 Gen3，双路环形冷泵散热。小米金沙江电池，体积缩小8%，电池容量增加至5300mAh，硅含量、电池密度、电池寿命均升级，90W有线充，80W无线充，双向卫星通信，小米澎湃T1信号增强芯片加持等等。#新机来了# [组图共16张] 原图 ,2024-02-22 20:43,878,10,290
O1OaXDRwC,#小米14Ultra# 小米影像首席顾问：张艺谋卢伟冰：为什么小米14 Ultra用IMX858？为了多摄一致性。另外我们进光量很大，友商做了个6X，但光圈小。  [组图共2张] 原图 ,2024-02-22 20:20,399,1,104
O1O7H3eKF,小米14Ultra：30X以上AI超级变焦 AI端侧大模型计算，暗水印；人像：“比生活中好看一点点”，人像大模型，四焦段大师人像全焦段支持8K30不限时视频录制4K60连续光学变焦 「大师开拍」直出电影层次感的视频  [组图共9张] 原图 ,2024-02-22 20:12,250,9,74
O1O1Z3gbn,#小米14ultra# 发布会“有些友商喊的挺冲的、但消费者不满意”“有些友商焦段太远”“有些到晚上就不能用”双长焦大家觉得最合理的搭配方案是哪种组合？  原图 ,2024-02-22 19:58,371,4,81
O1O0DBJ6q,#小米14ultra# 小米14 Ultra的小米专业摄影套装全新升级，支持Type-C连接，可拆卸拍照手柄内置1500mAh电池（可以给手机充电），两段式实体快门，新增一个可自定义的独立拨轮（比如快速调节EV）和一个自定义按键（默认是录像按键），滤镜转接环改为按钮释放，多彩装饰圈等等。  [组图共6张] 原图 ,2024-02-22 19:55,116,5,23
O1NXqlvNw,小米14 Ultra：让真实有「层次」小米首个AI大模型计算摄影平台，光学和计算摄影近乎完美的融合全新HDR算法高画质的「超级抓拍」和专业的「超级底片」全焦段一致性  [组图共12张] 原图 ,2024-02-22 19:47,148,2,30
O1NNupp9r,小米“移动影像的引领者”一英寸大底主摄、抓拍、影调、水印  原图 ,2024-02-22 19:22,621,1,178
O1NMbhBs0,#小米14Ultra发布会# 屏幕参数一张图过：6.73英寸2K分辨率居中单挖孔全等深微曲屏，华星光电C8发光材料，120Hz LTPO刷新率，局部峰值亮度3000nit，DC+1920Hz PWM调光，支持多设备跨屏同色等。  [组图共4张] 原图 ,2024-02-22 19:19,330,7,78
O1NLqd66R,#小米14ultra#  设计环节结束龙晶蓝（陶瓷）、黑色（科技纳米皮）、白色（科技纳米皮）仨颜色选哪个？  [组图共4张] 原图 ,2024-02-22 19:17,250,1,86
O1NKfC6Ux,#小米14Ultra发布会# 陶瓷回归！蓝色陶瓷小米龙晶陶瓷：比传统陶瓷轻了50%比科技纳米皮版本仅重了5g229.4g？  [组图共6张] 原图 ,2024-02-22 19:14,377,4,98
O1NIbyAwW,小米14 Ultra“轻薄的不像Ultra”机身三围161.4*75.3*厚约9.2mm，重约224.4g  原图 ,2024-02-22 19:09,302,2,105
O1NHzEJpd,小米14 Ultra设计环节由小米第46号员工、小米中国区副总裁许斐上台介绍~刚开始语速挺快~后面整体很流畅，节奏不错，据说还是脱稿没有提词器  [组图共3张] 原图 ,2024-02-22 19:08,476,3,81
O1NGc3RRf,#小米发布会# 开场就是卢总登台，雷总在台下~  [组图共2张] 原图 ,2024-02-22 19:04,398,1,65
O1NEznvOw,小米发布会开始了，有多少一起看直播的？ 我们工作室的米粉小伙伴到点不下班，说蹭会议室电视看发布会更爽  原图 ,2024-02-22 19:00,210,0,65
O1MurwA70,#华为Pocket2大溪地灰##SWhite图赏# 华为Pocket2全配色真机实拍，大溪地灰/洛可可白（每台后盖图案都独一无二）、雅黑/芋紫2款素皮、「蓝梦」艺术定制版，5个颜色，你更喜欢哪台？开箱视频👉🏻网页链接#小白测评[超话]#  [组图共16张] 原图 ,2024-02-22 16:03,533,20,159
O1MtbgBlD,华为Pocket 2上手：这3D效果太明显了#华为Pocket2首发向日葵通信技术#  #华为Pocket2# 小白测评的微博视频  ,2024-02-22 16:00,3550,55,183
O1MiQbkpW,#华为Pocket2# 正式发布 价格公布12+256GB版7499元12+512GB版7999元12GB+1TGB版8999元艺术定制版16GB+1TB售价10999元怎么样？买不买？ #华为Pocket2大溪地灰#  [组图共9张] 原图 ,2024-02-22 15:34,1679,32,648
O1Mhldaig,#华为Pocket2# 除了大溪地灰、洛可可白、雅黑/芋紫2款素皮4个常规配色外，华为新款小折叠还带来了艺术定制版：「蓝梦」，3D裸眼效果，手机后盖还用了第二代昆仑玻璃，这外观满分10，打几分？ #华为Pocket2大溪地灰#  [组图共9张] 原图 ,2024-02-22 15:30,173,4,85
O1M7ijinM,#华为Pocket2# 时尚体验官庄达菲：《年会不能停》里面的外包工Penny 叛逆潘王安宇：花少里的老王哥 陈都灵：《左耳》里面的小耳朵  [组图共8张] 原图 ,2024-02-22 15:06,546,11,110
O1M1ZBhmB,#华为折叠屏首次支持2米IPX8抗水# #华为Pocket2# 小折叠也有3X长焦~ 另外实现了2米IPX8防水  [组图共4张] 原图 ,2024-02-22 14:53,544,5,129
O1LXjD3sO,#华为时尚盛典# 华为Pocket2新款小折叠外观亮相，展开时是一块6.94英寸21：9的120Hz显示屏，机身厚约7.35mm，大溪地灰、洛可可白应该是主打色，另外有雅黑、芋紫2款素皮，这外观怎么样？ #华为Pocket2大溪地灰#  [组图共9张] 原图 ,2024-02-22 14:41,333,11,108
O1LL42gi0,努比亚首款折叠屏：努比亚Flip来了2月26日在巴塞罗那MWC亮相2024中兴终端系列新品发布会 看海报像是中兴在日本市场和软银Y!mobile 合作的那款 Libero Flip（图2-4），应该是骁龙7 Gen1？  [组图共4张] 原图 ,2024-02-22 14:11,172,8,71
O1Lb5uKvY,#小米14ultra# 小米14 Ultra晚上就正式发布了～卢总说14U配置升级成本增加肯定要涨价，大家觉得会涨价吗？涨多少？评论区有奖竞猜『小米14 Ultra起售价』（需带上存储版本），前三个猜对的请喝奶茶🧧  原图 ,2024-02-22 12:42,723,17,888
O1L5Ga6yF,#瑞幸心理价位9块9#瑞幸主要是门店多➕性价比高（单杯购买时）。一旦涨价确实容易让之前吸引的用户反感。问问大家，对咖啡的心理价位是多少？配图为工作室小伙伴截图，据他所说只喝9.9以内的瑞幸  原图 ,2024-02-22 12:29,167,6,73
O1KTgdB6W,这个侧脸应该是老谋子吧？  原图 ,2024-02-22 11:58,470,2,143
O1KBhtXrS,李楠晒的魅族 21 PRO 真机，这屏幕正面边框感觉如何？（原计划2月29日发布，但...）*爆料规格为： 2K 大直屏➕大面积超声波指纹#新机来了#  [组图共2张] 原图 ,2024-02-22 11:14,705,8,219
O1Kj77pX3,华为Pocket 2下午就正式发布了～老规矩，有奖竞猜『起售价』（需带上存储版本），评论区前三个猜对的请喝奶茶🧧  原图 ,2024-02-22 10:29,521,15,721
O1K9AoQRY,卢伟冰：小米14 Ultra配置大升级，体验大升级，成本大增加，肯定要涨价。  原图 ,2024-02-22 10:06,991,7,294
O1JQ8rjBc,#武汉大雪# 被科普了下的盐粒子叫：霰雪这会儿路上堵着不少车还碰到一个小巴轮子卡住不动了大家出行注意安全  [组图共2张] 原图 ,2024-02-22 09:18,485,11,90
O1FpY06gX,强哥说了：搏一搏单车变摩托 网友评价：#猎冰 华为二公主追击小米代言人#  原图 ,2024-02-21 22:02,346,2,53
O1F83703Q,#小米官宣新发布会主讲人#明晚就是小米14 Ultra发布会了，发布会除了卢总接棒雷总，由卢伟冰主讲外，还有一位是早年表情包本人：小米第46号员工许斐，现任小米中国区副总裁。眼熟不  [组图共2张] 原图 ,2024-02-21 21:18,1369,5,188
O1EKdaxX6,简单汇总机圈这两年令人深刻的宣传词：💎屏幕玻璃：昆仑（华为）、龙晶（小米）、巨犀（荣耀）、泰坦（魅族）📱机身架构：玄武（华为）、龙铠（小米）🔋电池：青海湖（荣耀）、金沙江（小米）、蓝海（vivo）#金沙江电池#👀护眼：绿洲（荣耀）、青山（小米）、明眸（一加）还有_______________ ？漏掉的欢迎大家补充 #小白测评[超话]# [组图共10张] 原图 ,2024-02-21 20:20,1855,31,415
O1EjHCJHL,小米14 Ultra真机实拍对比华为Mate 60 Pro截自官方的卫星通信性能实测视频  [组图共7张] 原图 ,2024-02-21 19:14,3362,21,738
O1DcdpIg8,#小米汽车价格#咋又上热搜了官方都辟谣多少次了“直到正式的小米汽车产品发布会结束前，所有带有小米汽车版本和售价的信息、海报都是假的！没有人知道真正的价格，甚至正式的发布时间，一切都还没有确定。”你觉得小米汽车会卖多少钱？  原图 ,2024-02-21 16:23,1031,0,188
O1CrFjhqr,#铁粉福利# 评论抽1️⃣个铁粉送PITAKA · iPhone 15 Pro Max龙年限定手机壳下周一开奖    抽奖详情  原图 ,2024-02-21 14:28,948,206,1807
O1ClmfpBM,荣耀叫青海湖小米叫金沙江问题来了，谁续航更强？  原图 ,2024-02-21 14:13,1380,17,393
O1BDXBXOy,IDC更新的2023年第四季度（10-12月）中国平板电脑市场份额TOP5：①华为（30.8%）②苹果（30.5%）③小米（9.4%）④荣耀（7.6%）⑤联想（7.2%）。其它品牌合计14.6%市占率。华为首超苹果排名第一。问问使用平板电脑的小伙伴，你们买的都是哪家的？  原图 ,2024-02-21 12:26,615,7,174
O1BmTb0nr,#iOS17.4更新电池健康菜单# 给iPhone 15 Pro Max升了iOS 17.4 Beta版，电池健康菜单发生了变化， 之前在【设置】-【通用】-【关于本机】界面可以看到手机电池的生产日期、初次使用时间以及循环次数（图2），iOS 17.4现在挪到了【电池健康】（图1），“充电优化”也从二次菜单挪到了【电池】页面（图3）。另外Siri可以不用说“嘿”了~ [组图共4张] 原图 ,2024-02-21 11:44,182,14,60
O1BbGw3ME,#小白小调查# 越来越多手机厂商为新机安排了卫星通信，你对卫星通信怎么看？ 你对卫星通信怎么看？  ,2024-02-21 11:16,21238,27,240
O1ABZoDNm,华为智能汽车解决方案 & 东风猛士鸿蒙智行智选车模式四个“界”都曝光了猛士是豪华电动越野品牌合作的或许是HI模式？  [组图共2张] 原图 ,2024-02-21 09:48,435,5,101
O1AqEjtZt,小米14 Ultra：全新小米龙铠架构、金沙江超高密度硅碳负极电池、澎湃T1信号增强芯片、双向卫星通信系统。小米首款卫星通信来了~  [组图共5张] 原图 ,2024-02-21 09:20,1769,8,373
O1vxS6fZE,#日本手游TOP10中国游戏占四成#2023年手游营收增长TOP10里《崩坏：星穹铁道》排第一，营收增长量超过2亿美金。崩铁在日本这么火的吗  原图 ,2024-02-20 20:54,363,5,78
O1uZVdhTC,#你在游戏上花了多少钱# 你玩游戏氪金吗？花了多少钱？ #你在游戏上花了多少钱#   ,2024-02-20 19:31,12370,15,181
O1uB4kqIr,「小白」手机进步要感谢游戏？手机游戏进化史！#你在游戏上花了多少钱# iPhone 15系列有些人说Metal FX和光追技术纯属炫技，但没有硬件的进步，又怎么能营造出更良好的手游创作环境呢？从黑白屏功能机到大屏触控智能手机，手机游戏的发展史不仅仅是我们娱乐方式的演变史，也是对于手机技术更迭的见证史。甚至手机的技术性能进步很大程度要感谢游戏，本期我们带大家回顾手机游戏进化史。超长片！兄弟们记得点赞收藏~感谢啦~ #小白测评#  #回乡见闻# http://t.cn/A6YKiv3a ,2024-02-20 18:30,1681,478,391
O1u0C6hbp,卢总官宣，即将发布的Redmi Book Pro 2024将接入澎湃OS，打通手机、PC、平板、车。让各端的信息流转更加便捷。笔记本作为办公的主要工具，手机平板协同辅助，达到最高效处理速度。将笔记本产品线合入手机部门，给笔记本产品带来了「AI动态性能调度技术」，延长了产品的续航时间，屏幕技术也是行业第一梯队水平。上面这些也是小米做全生态链的优势，也是人「车家全生态」的重要组成，还是很期待后面完全体的实际体验的 [组图共2张] 原图 ,2024-02-20 17:00,393,8,93
O1tSsncwh,#淘宝逐步开放微信支付#正在逐步开放中，大家可以看看自己有没有？#淘宝订单可以直接微信支付了#  [组图共2张] 原图 ,2024-02-20 16:40,445,2,113
O1tuAg4h9,#折叠屏你喜欢横屏还是竖屏# IDC报告称2023年中国折叠屏手机市场中横折产品份额增长至68.1%，更受中国消费者欢迎。问问大家，你更喜欢横折还是竖折？ 折叠屏你喜欢横折还是竖折？  ,2024-02-20 15:41,8589,11,82
O1th901WM,本月要发布的三家新机外观都披露了，或官宣或水管爆华为Pocket 2、小米14 Ultra、真我12 Pro系列，来点评点评你觉得各家外观怎么样  ,2024-02-20 15:08,419,1,128
O1rXUCRml,卷起来[春游家族][春游家族][春游家族]  [组图共3张] 原图 ,2024-02-20 11:48,653,11,142
O1rIBqb5x,来看看@白问视频 豆豆的外观上手～ 白问视频等人的共创视频  ,2024-02-20 11:10,302,3,56
O1rEqbXP0,#真我12Pro#系列真机实拍来了，主打配色“深海潜航”，这次的ID设计凸显一个奢华质感，目标颠覆中端设计，所以这台中端机跨规格配备大师奢表设计，机身选材GT5Pro同款高阶科技纳米皮，搭配金属的大圆环DECO，上手摸过，在同价位质感做到这样确实值得点赞  [组图共4张] 原图 ,2024-02-20 11:00,287,8,102
O1r2s7wUc,#iPhone16Pro新配色# 这几天的热搜全是同一位博主的爆料 这次爆料iPhone 16 Pro可能新增全新“沙漠钛”或者“钛灰色”，这俩颜色大家觉得怎么样？#iPhone16Pro或新增沙漠钛配色#  [组图共4张] 原图 ,2024-02-20 09:26,204,11,77
O1m41kfij,魅族All in AI，OPPO开启AI手机新时代，明天AI战略发布会，各家都有布局AI，大家目前有体验相关功能吗？体验如何？  原图 ,2024-02-19 20:46,352,7,81
O1ls4k3NL,昨天出去拍样张，不仅偶遇丁达尔效应，还碰到几个小伙儿拍东西，支架上这手机挺眼熟，有认识的吗  [组图共3张] 原图 ,2024-02-19 19:13,233,0,55
O1kw6aoI5,本周#铁粉福利# 评论抽1️⃣个铁粉送240W USB-C贴贴线本周五开奖#小白测评[超话]#  抽奖详情  原图 ,2024-02-19 16:50,855,204,1518
O1k5pvyQD,📢小白测评招聘来了~📍坐标武汉📮简历投递邮箱wangjiong2016@icloud.com如果你身边有合适的朋友可以转发、帮忙引荐，提前感谢（转赞本条微博，随机抽两个66.6红包🧧）  抽奖详情  原图 ,2024-02-19 15:44,898,404,268
O1jYA7xoV,五菱也跟进了五菱星光150km进阶版9.98万元至于之前提车的首批车主：延长一年整车质保  原图 ,2024-02-19 15:27,643,9,181
O1jNAx6wJ,#曾经很火但逐渐消失的手机功能#收音机、3D Touch、呼吸灯、3.5mm耳机孔，还有啥？大家补充  原图 ,2024-02-19 15:00,1023,11,357
O1iKjiAdE,汇总下小米今天的预热~📱小米14 Ultra：全新徕卡Summilux光学镜头，①索尼光喻LYT-900第二代一英寸大底主摄，第二代无极可变光圈（最大光圈f/1.63），进光量是上代13 Ultra的136%#小米14Ultra进光量超苹果100%#；②IMX858，75mm直立长焦，f/1.8 ③IMX858，120mm潜望长焦，f/2.5（双长焦双微距）（四摄应该还有颗超广角~）🔵小米平板6S Pro：12.4英寸3K 3:2大屏，骁龙8Gen2处理器，120W快充、WiFi 7、预装澎湃OS。 [组图共3张] 原图 ,2024-02-19 12:19,821,12,245
O1isWBAQb,#比亚迪降价#7.98万元起这波「电比油低」太猛了10W内预算，大家会买油车还是考虑比亚迪秦Plus DMI荣耀版？#7.98万的比亚迪让燃油车慌了#  [组图共3张] 原图 ,2024-02-19 11:37,2069,63,378
O1im8a8g3,#余承东是懂时尚的#这谁做的图  原图 ,2024-02-19 11:20,609,8,101
O1hRH2N7I,真我12 Pro系列官宣2 月 27 日 14 点发布 中端也有潜望长焦～  [组图共3张] 原图 ,2024-02-19 10:05,560,8,96
O1hGJ77M3,华为新款小折叠来了华为 Pocket 2 官宣2 月 22 日 14:30 见华为和小米一个是下午 一个是晚上～#新机来了#  原图 ,2024-02-19 09:38,557,7,173
O1hjZgbvz,#iPhone16Pro高清渲染图#图1-2是热搜里的新图图3是之前爆料图iPhone 16 Pro从浴霸变三角岛？？？  [组图共3张] 原图 ,2024-02-19 08:42,262,9,101
O1cDGhGWN,开工后各家新机应该也要进入日程了，回顾下#小白测评数据库4.0# 新版模型已测机型的表现：1、续航表现上，超过6小时的只有6500mAh的红魔9 Pro。已测机型中近一半续航在5-6小时之间，一半在5小时以下，希望接下来的一年能有更多机型挺过6小时；2、数据库4.0全新模型下的《原神》表现，目前已测机型中只有5款平均帧率在59FPS及以上，这个模型下功耗有超6W的，机身温度也有过50℃的，希望新的一年各家能有更好的调校表现；3、数据库4.0全新模型下的《王者荣耀》表现，已测机型平均帧率排在前面的机型都是米系，希望接下来其它家《王者荣耀》优化也能更上一层楼，当然，这个模型的压力确实更大；4、数据库4.0模型新增的30款应用3小时保活测试，绝大多数机型保活情况都是20个以上，荣耀30款全部保活，但也有机型保活数在各位数。待发布的新机中，大家最期待哪台？ [组图共4张] 原图 ,2024-02-18 20:47,233,5,80
O1ciznBmt,#千元手机怎么逆袭# 『花200元』改造Redmi K60网页链接 第二步：改内部散热👇🏻花费60元左右动手爆改，最终改造后的K60在数据库3.5模型下，波动更稳定的同时，半小时《原神》温度从47.5℃降到43℃。这个改造结果还行不？  [组图共3张] 原图 ,2024-02-18 19:55,136,1,24
O1c2swdtW,#千元手机怎么逆袭# 『花200元』改造Redmi K60第一步：想要拥有旗舰机的长焦影像该怎么办？👉🏻斥资99元上个外接镜头试试~K60➕外接镜头 🆚小米13 Ultra，这个效果大家觉得如何？PS.这玩意可能是沾上了“演唱会神器”名号，感觉有一点点割韭菜  [组图共4张] 原图 ,2024-02-18 19:15,189,3,54
O1bK4jD3j,「小白」200元小改千元手机！2K原神！征服星铁？#千元手机怎么逆袭# 旗舰机换千元机，想要体验不降级，想要畅玩大型游戏？今天我们斥巨资200元！给一台千元机动了一个小小小手术，一起看看这次千元机逆袭之旅！兄弟们，记得点赞收藏，感谢啦！#小白测评#  #回乡见闻# 小白测评的微博视频  ,2024-02-18 18:30,1829,493,374
O1bbNrFua,刷到有网友问魅族的 AI 助手“1+12 手机怎么样？”回答说“等于 13 ”顺手试下华为小艺、vivo 蓝心小 V、 OPPO 小布、小米小爱同学，回答见图  [组图共5张] 原图 ,2024-02-18 17:05,1038,16,337
O1aZtcBg3,小米14 Ultra黑色素皮真机照如何？  [组图共3张] 原图 ,2024-02-18 16:35,476,9,166
O1asIhx9n,才发现 OPPO 在推送过 AI 功能后，相关机型名字尾缀也变成了 AI 手机今年是不是要成为 AI 手机元年？  [组图共4张] 原图 ,2024-02-18 15:14,751,16,209
O1a8K5ohj,小米14 Ultra没有玻璃版本但是…有...大家应该懂吧？  原图 ,2024-02-18 14:25,490,7,124
O18QdCdaW,小米14 Ultra真机照来了白色版本：素皮后盖、全等深微曲屏，背部依然是居中圆形奥利奥后置模组，镜头排列及闪光灯布局与前代13 Ultra一致，机身上半部分去掉了隆起～双层Deco，镜头模组外圈是巴黎饰钉纹，满分10，打几分？  [组图共4张] 原图 ,2024-02-18 11:06,1375,20,414
O18q8fPHK,小米14 Ultra 官宣2 月 22 日晚 7 点发布小米史上首场「人车家全生态」发布会影像新层次#新机来了#  原图 ,2024-02-18 10:02,434,11,97
O18pjA9Xu,开工红包一发这一年工作正式开始～也祝大家#开工大吉#🎁评论点赞各抽1个新年礼盒    抽奖详情  原图 ,2024-02-18 10:00,2444,224,1718
O18bkBJg1,#魅族转型AI停止传统手机项目# 一开工就是新消息魅族官方宣布“决定 All in AI，将停止传统「智能手机」新项目。”这意思是传统智能手机业务换个名词类似黑厂的“AI手机”？还是指不做手机主攻AI ？  原图 ,2024-02-18 09:26,1205,24,255
O185DBB78,#闹钟没响#让我看看昨天是谁没定闹钟  原图 ,2024-02-18 09:12,1964,33,234
O13mQfC1u,温馨提醒，明天是工作日，苹果用户记得定好闹钟 *安卓法定工作日会智能提醒  原图 ,2024-02-17 21:10,374,7,116
O12ZqAX2b,临上班前一天小伙伴去绿厂店里免费领了个 Find N3 的保护壳，刚好今天还是会员日贴 UV 膜还有优惠，该说不说这家的服务态度还是很不错的有经常去售后领壳膜的小伙伴吗？🙋♂️  原图 ,2024-02-17 20:13,526,8,171
O11ZClLdQ,小米14 Ultra预约界面来了明天是过完年第一个工作日，大家觉得会不会官宣发布会日期？  原图 ,2024-02-17 17:40,535,6,153
O10lIliCN,在家里翻出个老手机，应该是之前家里人换下来的，一直收在盒子里，有用过的吗？  [组图共4张] 原图 ,2024-02-17 13:29,698,8,238
O108PuzgH,#春节档还剩四部电影在映#这...春节档8部电影，4部宣布撤档：《我们一起摇太阳》《红毯先生》《八戒之天蓬下界》《黄貔：天降财神猫》。现在就剩4部票房还不错的：《热辣滚烫》《飞驰人生2》《熊出没·逆转时空》《第二十条》。《年会不能停》咋就没放春节档呢  [组图共6张] 原图 ,2024-02-17 12:58,336,12,69
O103JhRfN,#iPhone16或垂直排列摄像头#图1-5是iPhone 16爆料图图6是iPhone 15系列造型垂直竖排和浴霸斜对角更喜欢哪个？  [组图共6张] 原图 ,2024-02-17 12:45,231,10,88
O0TZkgEu1,#百元5G手机什么体验# 视频中提到了“给老人设置手机”，文字版来了，还没返程的小伙伴如果家里爷爷奶奶长辈有需要，记得设置下再走~1、卸载掉不用的第三方APP，下载老人常用的2、打开手机的纯净模式（安全守护等功能），防止家里老人下载到流氓APP3、打开手机的大字模式4、打开各个常用APP的长辈模式（关爱模式、大字模式等等），打开后字体界面会变大，并且会少很多花里胡哨的功能5、使用老人桌面 [组图共6张] 原图 ,2024-02-16 21:18,358,20,78
O0TOMgLRY,#百元5G手机什么体验# 百元手机Redmi 13C和小米14的对比样张来了，中间没水印的是Redmi 13C+谷歌相机的样张。用上谷歌相机后，百元机这个拍照还可以吗？  [组图共9张] 原图 ,2024-02-16 20:52,368,15,132
O0ST5pgEY,「小白」Redmi 13C：2024一部百元机什么体验？#百元5G手机什么体验# 2023年末，Redmi 13C发布了，128G起售价749，应该是当今起售价格最低的5G手机，作为Redmi 9A精神续作，13C这部百元手机在2024体验怎么样？如果想过年送给老人一台手机，你需要给老人提前更改什么设置更好用？希望本期可以帮到你~记得点赞收藏 感谢啦！#小白测评#  #回乡见闻# http://t.cn/A6Y67WV5 ,2024-02-16 18:30,2159,683,690
O0RRJpBr4,#手机号码关联了多少互联网账号#工信微报👉🏻一证通查，还有不知道的吗大家可以看看自己手机号关联了多少～  [组图共2张] 原图 ,2024-02-16 15:53,599,143,79
O0QPme9mU,冲浪看到一台有意思的手机，Redmi A3，3+64 7299卢比（约合RMB 633），6+128 9299卢比（约合RMB 806），联发科G36处理器。这个外观总觉得有点眼熟  [组图共3张] 原图 ,2024-02-16 13:15,573,9,139
O0PzU9tzK,今天#大年初七#，#春节假期余额只剩两天#，大家都返程了吗？出行必带肯定就是充电宝和降噪耳机了，还有啥好物安利吗👀  原图 ,2024-02-16 10:04,236,3,75
O0JKI8IJ7,又一家车企的手机来了，来自极星汽车，由魅族参与，命名为：Polestar Phone极星手机，据说是魅族20无界版小改款，这外观如何？图3是网友基于局部预热照绘制的概念图，非官方，仅供参考。  [组图共8张] 原图 ,2024-02-15 19:14,529,20,163
O0JlqoBS6,过年期间陆续看了两部电视剧，一个《南来北往》在爱奇艺播，一个《烟火人间》在腾讯视频播，俩平台都是手机端开了普通 VIP，但投屏最高分辨率差了一大截，腾讯最高支持 4K，爱奇艺就只能 480P 大家过年期间看电视吗？有多少开电视端 VIP 的？  [组图共2张] 原图 ,2024-02-15 18:12,493,8,197
O0IIKsog6,过年期间你玩手机时间变长还是变短了？配图是小伙伴假期使用手机情况，明显低于放假前的平均水平～时间更多用来陪伴家人，和亲朋好友聚聚了。  原图 ,2024-02-15 16:37,369,10,84
O0HbqE4qB,今天大年初六，大家都开始陆续返程了吗？开车返程的朋友们都用什么导航软件呢？你认为哪个地图导航软件最准确？ 你用哪家地图导航？  ,2024-02-15 12:42,22392,49,303
O0GFRAm0A,#春节档票房破60亿元# 看了下：《热辣滚烫》《飞驰人生2》《熊出没·逆转时空》票房前三，《我们一起摇太阳》票房不佳已经宣布延后上映（今天最后一天）。大家那儿电影票多少钱一张？  [组图共2张] 原图 ,2024-02-15 11:24,296,7,105
