微博id,微博正文,发布时间,点赞数,转发数,评论数
NqJeenr8r,志斌说最近减肥效果很成功，叫兄弟们出来简单庆祝一下。  [组图共6张] 原图 ,2023-11-02 18:58,434,12,129
NqHPGaWO9,小鹏G6拖去修后视镜了，来公司想换一辆志斌新提的智己LS6或者腾势N7开，结果愣是没找到钥匙，不知道被志斌藏哪去了。最后开了零跑C11，幸好这车之前我绑定了手机APP，没有车钥匙也能开。 深圳·深圳市趣评测科技有限公司  显示地图 [组图共4张] 原图 ,2023-11-02 15:25,1375,104,105
NqGWbEmOm,兄弟们，我和@峰哥亡命天涯 链接上了。 #采访天才# 深圳·南山科技园  显示地图 [组图共3张] 原图 ,2023-11-02 13:08,796,13,167
NqFCl8bkH,昨晚要请@趣评测五花肉 下馆子，他拒绝了我急着要回家，说是他老婆在家煮饭了。然后自顾自嘀咕着，说结婚挺好的啊，以前总有人跟我说千万不要太早结婚，结婚以后很惨很惨之类的，我感觉挺好，每天生活自律很多，下班了也不用想去哪玩。我问，谁跟你说结婚不好的？他说，詹志斌。  ,2023-11-02 09:46,983,8,151
NqB8gF7By,是不是瘦了帅了，烦恼就会少一点？                     ——跑了5公里有感  原图 ,2023-11-01 22:21,318,1,149
NqAZuzz8f,我那山上的房子差点要卖掉了，结果申请贷款的时候买家发现首付不够。因为产权证上土地用途写的是「别墅」，首付需要至少4成，如果写的是住宅，首付只要3成，这是冷知识，很少有人知道，我当时就是临时又借了一成首付买的。  ,2023-11-01 21:59,1135,13,183
NqAoAdSA7,试驾个特斯拉，不小心把人家车钥匙带回来了。  [组图共2张] 原图 ,2023-11-01 20:29,209,6,56
NqzWuEiWB,下午和@趣评测五花肉 去试驾特斯拉新Model3，变化还挺多的，方向盘附近没有任何拨杆了，转向灯需要按方向盘左侧的按钮，挂挡拨杆也取消了，变成屏幕滑动换挡和车顶按钮换挡，总之就是怎么激进怎么来。另外白色内饰很好看，开特斯拉最大的感觉就是会让自己年轻10岁。  [组图共9张] 原图 ,2023-11-01 19:19,209,1,115
NqxQHeETM,OriginOS 4 上手体验来了！跟@小晴Kiwa 一拍即合，拍了一期非常规上手视频。趣评测影业出品，小晴在里面的哭戏很精彩，大家一定要看到最后！（片尾有彩蛋） #vivo发布自研AI蓝心大模型# 李杰灵的微博视频  ,2023-11-01 14:00,1283,3635,1039
NqxcSAwg1,今日午餐，小刘安排的融合菜系。  [组图共6张] 原图 ,2023-11-01 12:21,409,3,189
NqqlW3G8p,#趣拍VLOG#@小晴Kiwa 带着 iQOO Neo8 来到大学城，说要挑战全场！#iQOO双11# 李杰灵的微博视频  ,2023-10-31 18:55,772,1996,620
NqpZItywH,一星期没来，赶紧来#天台一号# 民宿看一眼，模仿图4的绝美楼梯今天拆板，我和小刘试走了一下，往上走很好走，但是从上往下走看着有点陡，加上扶手以后应该问题就不大了。  [组图共6张] 原图 ,2023-10-31 18:00,244,5,159
NqoVisIXw,#趣看发布会# 苹果M3芯片和Mac新品发布，这次有惊喜吗？ 李杰灵的微博视频  ,2023-10-31 15:16,246,509,125
NqoCnnEy6,vivo TWS Air2今日开售，硬件上采用了14.2mm 巨能声音单元，支持3D 全景音频和DeepX 3.0 立体声效，音质有保障。单耳3.6g很轻盈，半入耳配合通气孔设计，还有经过人体工学分析的造型优化，长时间佩戴也舒适。在续航、AI降噪等也很全面，关键首销价仅需129，是学生群体、年轻人的首选。  原图 ,2023-10-31 14:30,255,2,12
NqouIqKun,很奇怪，以前在华强北的时候随便进一家理发店，帮你洗头发的都是小妹妹，现在整个深圳都很难找到女生洗头发了，全是小哥哥。  [组图共2张] 原图 ,2023-10-31 14:11,546,6,206
NqnKFfjpC,去北方出差7天，今天终于在家吃上小刘做的午饭了。图2，芋头蒸地瓜。图3，凉拌秋葵。图4，皮皮虾蒸红虾。图5，猪心炖排骨。图6，一周没见铲屎官的一千八。  [组图共6张] 原图 ,2023-10-31 12:17,184,2,84
NqnzJmDz0,交代@小晴Kiwa 一早办个事，昨晚提前把几万块转给了她，结果她去付款才发现自己的银行卡单日限额只有2000块。嗯，是个好女孩，看来平时花钱挺省的，没付过超2000块的东西，目前单身，建议追她。  [组图共2张] 原图 ,2023-10-31 11:50,576,3,229
NqiGdpCWP,#你的潮电有魔法# 听说魔法道具可以叠加BUFF，是时候拥有了，强劲的游戏本能带你轻松上分，掌上游戏机可以把游戏装入口袋，随时随地来一把，哈曼卡顿音响能让你秒变 Livehouse，怎么能不心动呢。10月31日晚8点，11.11补贴加码，买3C数码 价保11.11，以旧换新至高补贴2300元，打开京东 APP搜索「魔法潮电」下单后参与抽奖有机会得哈利波特限量版周边礼品。http://t.cn/A6W6oqJt [组图共9张] 原图 ,2023-10-30 23:23,93,28,60
Nqi4baR9b,啊啊啊啊!第一次上央视，还是很激动。  [组图共2张] 原图 ,2023-10-30 21:49,2271,42,482
NqgietrSP,最近自拍比较少是因为经常出差，外观比较邋遢，感谢大家的挂念。 北京·首都机场T3航站楼  显示地图 [组图共2张] 原图 ,2023-10-30 17:18,486,0,179
Nqf1636C3,小米 14 Pro 钛金属特别版真机上手。 李杰灵的微博视频  ,2023-10-30 14:03,387,22,90
NqdqiCH6r,#数码产品越轻越好吗# AR、VR、MR、XR，这些年你或多或少都听说过这些概念，这些「R」们是越轻越好吗？哪种设备更适合你？值得在双十一购入吗？ 李杰灵的微博视频  ,2023-10-30 10:00,1144,3116,1221
NqcR6z3Bk,#你用过哪些黑科技产品#？最近体验的华为智驾深圳城区辅助驾驶算一个吧，确实很黑科技，城区基本上也能自动开了，有些场景真的很复杂。  ,2023-10-30 08:33,97,1,16
NqcFBq1M7,#你用过哪些黑科技产品#股东们，咱们的风口来了！今天和大家盘点一下如何做出销量领先的PC，省流：要有满满的黑科技！#机圈大盘点# 李杰灵的微博视频  ,2023-10-30 08:05,654,1544,702
Nq8if1sLy,北京游客照达成，这次很成功，小刘被我拍成了大长腿。 北京  显示地图 [组图共4张] 原图 ,2023-10-29 20:56,431,3,131
Nq7SYzUvU,昨天的活动是阿维塔科技和B站的超级科学晚，两家公司都特别重视科技，而且B站拥有非常多的年轻用户，他们对热衷于尝鲜科技、新技术，阿维塔携手B站以年轻人喜欢的方式，共创真人版赛车游戏，告诉你“一辆成熟的汽车该学会自己上路了”，如此巧妙的让年轻人理解什么是真正的智能驾驶，不得不感慨#阿维塔超慧的#。 [组图共4张] 原图 ,2023-10-29 19:54,61,0,21
Nq7Mge3Me,这家北京烤鸭很不错，直接帮你卷好，然后还提供中西结合的吃法，鸭皮面包鱼子酱，创意菜非凡大师小刘表示很赞。 北京·提督·TIDU(北京坊店)  显示地图 [组图共3张] 原图 ,2023-10-29 19:37,219,4,77
Nq7hYyZ1T,北京真的太堵了，20公里跑一个多小时是常态，来这里堵几天再回深圳开车幸福感应该会显著提升。 北京·建国门外大街  显示地图 [组图共2张] 原图 ,2023-10-29 18:23,243,4,95
Nq4MuazQN,#充电桩监督行动#第五集：这次我们跑了4个地方，这些充电桩各有各的问题，进来帮我们一起监督吧！ 李杰灵的微博视频  抽奖详情  ,2023-10-29 12:00,339,417,143
Nq48V5EfD,北方的早餐，很硬。  [组图共2张] 原图 ,2023-10-29 10:22,334,5,117
NpYGvuHzu,#趣看发布会#友商五年也造不出来？ 极氪 001 FR 和极越 01 上市发布会总结 李杰灵的微博视频  抽奖详情  ,2023-10-28 20:28,174,225,71
NpYkGkDVQ,#趣看发布会# 第三代骁龙8正式发布！全新的AI时代来临，接下来就等各大厂商的旗舰登场了。#骁龙峰会# #8Gen3##骁龙X Elite# 李杰灵的微博视频  ,2023-10-28 19:35,1046,3140,826
NpXvWl3HF,#趣拍VLOG#我带小刘下赛道，极氪001 FR终极体验，感受地表最强电动车。#极氪001FR上市发布会# 李杰灵的微博视频  ,2023-10-28 17:30,841,1584,485
NpWss38Zk,挑战黑暗料理冰淇淋，铜锅涮肉火锅口味吃起来真的是火锅蘸料的味道，咸咸的冰淇淋。 北京·Mix岛.西西里村  显示地图 [组图共3张] 原图 ,2023-10-28 14:48,130,3,28
NpQaoaaN7,#趣看发布会# 小米14加量不加价？澎湃OS正式发布！#小米14系列首发评测# 李杰灵的微博视频  ,2023-10-27 22:47,410,347,129
NpPGGFLNP,网络上有人传言是@flypig 是蔚来黑，我今天证实了一下，并不是的，他很爱他这辆蔚来ET5T，改装得很漂亮，车内收拾得很干净，他说这辆车很酷。 北京  显示地图 [组图共4张] 原图 ,2023-10-27 21:34,331,13,89
NpPtc5kzW,极氪001 FR价格出来了，76.9万。视频1，@flypig 和@武莹Yoki 很激动，说真香要买，视频2，是我拍的极氪001 FR原地坦克掉头的演示，视频3，极氪001 FR漂移演示。 北京·北京奥林匹克公园网球场  显示地图 ,2023-10-27 21:01,153,24,34
NpM4ru3TU,北方中午吃太硬了。  [组图共3张] 原图 ,2023-10-27 12:22,261,1,69
NpKm4EgBs,#机圈大盘点# 小米澎湃 OS 首发体验，这动画真的是很不错呀！#小米14系列首发测评# 李杰灵的微博视频  ,2023-10-27 08:00,478,587,130
NpGgov0Fe,不得不说，雷兄弟刚寄来的这台#米家超薄全嵌冰箱#，放在天台一号民宿完全没问题，毕竟小米大家电在设计上很有品味，获得过上百次国内外的reddot、iF设计奖项。这台冰箱内部空间大的同时还做了合理分区，总体空间利用率极高。整机运行噪音不大，制冷性能很强，冷藏室也配备了银离子抗菌模块。这台冰箱尺寸是836*630*1912，箱体薄，顶置电源线插头，箱体左、右、后三面采用VIP真空绝热板，底部前置散热循环，和传统冰箱散热设计不一样，所以嵌入时两侧和后面无需预留太大空间。加上采用全新设计嵌入式冰箱专用铰链，90度开合也没问题。整体而言，这款冰箱颜值高、占地小、容量大，和我的民宿很搭，当然也很适合家庭使用。#小米科技家电# [组图共4张] 原图 ,2023-10-26 21:35,197,11,82
NpG3Zk2si,雷总让你们好好看一下，看看要买哪一款小米14！ 北京·小米移动互联网产业园  显示地图 [组图共2张] 原图 ,2023-10-26 21:04,320,11,126
NpELDvhn1,来看雷兄弟开发布会，本来想剪个头发再来的，结果北京理发店太少，没来得及。 北京·小米移动互联网产业园  显示地图 [组图共3张] 原图 ,2023-10-26 17:46,363,6,146
NpEfBAEtd,人在外地，心系天台，包工头发来现场施工照片，正在做我一直想要的绝美楼梯，成品大概就是图4这个样子，希望不要翻车。  [组图共4张] 原图 ,2023-10-26 16:27,311,6,219
NpCQIvYoA,在北京吃正宗潮汕牛肉火锅，这家店还给小刘送了一束花。 北京·谭记潮汕牛肉火锅·潮粥馆(增光路店)  显示地图 [组图共3张] 原图 ,2023-10-26 12:53,322,1,90
NpBuBD4Nv,小米 14 首发评测，骁龙 8Gen3 难道又是一个神U？#小米14性能实测# 李杰灵的微博视频  ,2023-10-26 09:26,347,110,82
NpwIJzQNu,#趣看发布会#飞行汽车即将量产？小鹏汽车1024科技日总结。 李杰灵的微博视频  抽奖详情  ,2023-10-25 21:17,252,505,114
NpvPZfRf6,一镜到底看极越01，车外也能和你说话的汽车机器人#极越01上市##这车语音成精了吧# 李杰灵的微博视频  ,2023-10-25 19:02,158,50,43
NpvCNzUgC,#这车语音成精了吧# ！我带@小晴Kiwa 体验极越01汽车机器人，这车子真的有意思，能和大黄蜂一样跟你说话，车外语音开门，外放音乐蹦迪，小晴直接被折服了！#极越01上市# #趣体验#  李杰灵的微博视频  ,2023-10-25 18:30,1473,4070,1101
NpuU0ggAu,收到粉丝投稿，于适的微博小尾巴是一加手机，看照片上的手机应该是一加11。周武王？一加海报是新的王者？于适要代言一加 12 ？  [组图共4张] 原图 ,2023-10-25 16:39,1237,19,68
Npu9Q4Szj,极氪001 FR在赛道迎来新乘客，查了一下资料，他开车很一流。#莱科宁重返赛道#  [组图共6张] 原图 ,2023-10-25 14:45,198,3,62
NpsPVebhX,我有个手机号码用10年了，不知道为什么一直有人发短信打电话给我，叫我阮丽萍，说我欠钱要通知我亲人和村长之类的，催了几年账，我说我不认识阮丽萍，这个手机号码也一直自己在用，但是他们就是不信，我也是服了。  [组图共3张] 原图 ,2023-10-25 11:24,571,16,243
NpmYJfSIv,我虽然是南方人，但偶尔也看点相声，今天第一次线下看，发现很多梗听不怎么懂，大家都在笑，我却一脸懵逼。我觉得是因为没有字幕。 天津·葫芦相声社  显示地图 原图 ,2023-10-24 20:29,269,3,105
NpmGObMj9,小刘定的相声位，跟在后台看一样。 天津·葫芦相声社  显示地图 [组图共2张] 原图 ,2023-10-24 19:45,329,7,72
NpjSOhShU,摄影作品：《赛车手小刘》 天津·V1天津国际赛车场  显示地图 [组图共4张] 原图 ,2023-10-24 12:36,346,1,100
NpjvkpzB0,@秋晨同学_ 他说他是你哥，我看着不太像。 天津·V1天津国际赛车场  显示地图 [组图共2张] 原图 ,2023-10-24 11:38,184,2,57
NpjenFtLg,34岁了依然追求极限，我是黑夜中最亮的星。 天津·V1天津国际赛车场  显示地图 原图 ,2023-10-24 10:56,277,2,107
Npfg3eBIP,参加了几次极氪活动，都是用自家MPV极氪009接机，好评。 天津·滨海国际机场  显示地图 [组图共4张] 原图 ,2023-10-24 00:50,195,2,44
NpdTzAroY,余总的问界M7在我们的很露营地办交付仪式，希望雷兄弟以后的小米汽车也能来这里办。 深圳·很露GLAMPING·天台营地  显示地图 [组图共9张] 原图 ,2023-10-23 21:21,929,32,227
NpdHLoYNG,太惨了，本来7点20分要飞天津的航班，坐到现在也没有要起飞的迹象，然后我又不敢开一局王者荣耀，就怕我一开局，飞机要飞了。 深圳·深圳宝安机场  显示地图 [组图共2张] 原图 ,2023-10-23 20:52,539,9,163
NpcEM0WTd,不是我和小刘的事啊，她现在正陪我去北方出差一星期呢。 深圳·深圳宝安机场  显示地图 [组图共3张] 原图 ,2023-10-23 18:12,309,3,101
NpcfFmLJC,本来是用来庆功的，没想到翻了个大车。11月需要吵架的时候，兄弟姐妹们得挺我啊。  原图 ,2023-10-23 17:10,386,3,111
Npbq69qPB,作为装修博主，除了小米14系列，其实我更关心26日发布会带来的家电产品，看看这一次换成澎湃OS以后米家场景设备的联动和智能控制会不会进一步打通，带来一些新鲜东西。  原图 ,2023-10-23 15:03,172,1,31
Np45CiFtN,#趣看发布会# 之卢伟冰简史，趣看宇宙新英雄。 李杰灵的微博视频  ,2023-10-22 20:24,672,555,191
Np3NOxfGQ,我怀疑詹师傅喜欢去露营地是因为他爱烧烤！ 惠州·低冚村  显示地图 [组图共6张] 原图 ,2023-10-22 19:40,300,1,87
Np35Zkpwa,志斌给我们安排的露营地，说是包场了，我怀疑是免费的。 惠州·低冚村  显示地图 [组图共4张] 原图 ,2023-10-22 17:52,315,7,61
Np26Syzf0,太好听了，我们很野露营地来了一支乐队！ 深圳·很野露营地 李杰灵的微博视频  显示地图 ,2023-10-22 15:21,260,49,57
Np0WO2jMZ,靠，全是叼毛，一不小心，又当司机。 惠州  显示地图 [组图共4张] 原图 ,2023-10-22 12:24,756,6,198
Np0fWq7MG,增高鞋今天一大早约我们去惠州露营，大家满脸都是开心。 深圳·深圳市趣评测科技有限公司  显示地图 [组图共4张] 原图 ,2023-10-22 10:38,873,36,312
NoRYx8Q0L,约好了，让我们期待11月两大#采访天才# 的精彩会晤，你们有什么想问@峰哥亡命天涯 的评论区留言，我帮你们问。  原图 ,2023-10-21 13:33,404,8,143
NoRMNBr6j,滴滴打到一辆高合HiPhi-X，夸张的开门方式把小刘惊呆了！ 深圳·深圳宝安机场  显示地图 [组图共6张] 原图 ,2023-10-21 13:04,316,5,66
NoRBDgdpB,回深第一顿午饭，疯狂肯德基。天台一号赛博朋克屋基本完工，下午开始拍摄，等节目播出到时候肯定亮瞎你们双眼。 深圳·深圳宝安国际机场T3航站楼  显示地图 [组图共2张] 原图 ,2023-10-21 12:37,221,1,63
NoLc62oYE,#趣看发布会#  OPPO首款大折叠，售价9999起你觉得值吗？ 李杰灵的微博视频  抽奖详情  ,2023-10-20 20:17,431,741,175
NoKjc0w15,摄影作品：《女生拍照》 昆明·抚仙湖  显示地图 原图 ,2023-10-20 18:02,377,20,100
NoIYV6O2w,很多网友说我越看越耐看，我觉得有道理，就和这红砖房一样，第一眼古怪，第二眼全是质感。 红河·东风韵景区  显示地图 [组图共9张] 原图 ,2023-10-20 14:39,341,7,139
NoHL9bJww,巨物冲击，新岚图梦想家和电力风车扇叶合影，真的好大！ 昆明·石林  显示地图 [组图共6张] 原图 ,2023-10-20 11:33,165,0,57
NoBTE15oB,小伙子你开的什么车啊？三轮车啊。 玉溪  显示地图 [组图共9张] 原图 ,2023-10-19 20:37,641,7,176
NoB3QdgOs,酒店玻璃上写的19：20有两层意思，一层是他们这里19：20日落，另外一层是一九二零谐音「依旧爱你」的意思，很浪漫。我刚说给小刘听，她像看天才一样看着我，眼里全是仰慕，说我怎么这么厉害，什么都知道。我没告诉她办入住的时候我偷偷问的服务员。 昆明  显示地图 [组图共4张] 原图 ,2023-10-19 18:30,607,9,153
NoAvUABLS,带小刘来云南试驾新岚图梦想家MPV，满脸写着都是高兴。 昆明  显示地图 [组图共9张] 原图 ,2023-10-19 17:06,705,3,236
NozSLvSOB,#趣体验# 从来没想过，「多任务管理」竟然还能这么做！#OPPO Find N3发布会# 李杰灵的微博视频  ,2023-10-19 15:30,3771,2023,707
NosSsuhA2,今年荣耀在折叠屏上可以说势头很猛，3个月连发3款不说，每一部都给消费者带来了不一样的惊喜。荣耀Magic Vs2 6999的价格入手不亏，想体验折叠屏的朋友们可以冲一波。#孙艺洲用折叠屏看剧本#  [组图共6张] 原图 ,2023-10-18 21:40,73,2,16
Nos2Tywxs,徕卡只会把F1.7以内的超大光圈镜头以Summilux命名，光圈小于这个范围就不是纯正的Summilux了。看来小米14这次进光量有大看头。  原图 ,2023-10-18 19:33,141,4,37
NorecyshJ,真的很艹，#天台一号# 民宿装修的工人直接把临时固定钉打在铝板上，拆完以后一个洞一个洞的，报废了好多片铝板，干活是真的一点不动脑子。  [组图共4张] 原图 ,2023-10-18 17:28,939,28,261
Noq3VeckE,"小晴最近深度使用了一个月的华为MatePad Pro 13.2""，总结出了十四条关于它的使用经验，说是一定可以帮助到大家。#华为无边大平板 以大见大# 李杰灵的微博视频  ",2023-10-18 14:30,1555,3822,1236
NopprlNhj,今日午饭，道道经典。图1老家带来的地瓜芋头图2木耳凉拌黄瓜图3炒花甲图4老家排骨炖冬瓜。  [组图共4张] 原图 ,2023-10-18 12:50,215,2,96
NohZAbaue,今晚吃法式大餐准备喝红酒，从我的酒柜里随便拿出一瓶，微信扫描二维码显示要2680块，这个价格水分大不大啊？我忘记这酒哪里来的了，不是我买的。  [组图共4张] 原图 ,2023-10-17 17:57,402,4,147
NofSCpVKT,经常有网友说刘欣做饭很清淡，问我怎么吃得下，其实我们俩下馆子点菜也很清淡，她一个贵州人在福建广东生活14年，现在已经是沿海胃了。其实清蒸白灼是很高级的烹饪手法，既考验食材的新鲜程度，又考验烹饪人的手法和火候控制，我为刘欣能够熟练掌握这一高级烹饪手法替她感到自豪。  [组图共6张] 原图 ,2023-10-17 12:34,501,3,175
NofmV70pS,雷兄弟的小米澎湃OS，先不说系统如何，还没体验过，但是这名字绝对是取对了，高端大气上档次，和华为的鸿蒙OS一样，一听就很霸气。  原图 ,2023-10-17 11:16,957,10,221
NofjLtTYk,小可怜又生病了，去年尿闭花了一万救回来的，这次不知道是怎么了，不吃不喝行动迟缓。  [组图共4张] 原图 ,2023-10-17 11:08,253,8,90
NoeWE347K,还有一个多月我就要搬走了，楼上的装修居然还在打钻，比我的天台一号装修更慢。 李杰灵的微博视频  ,2023-10-17 10:11,287,38,103
No9i1fdfP,一个人吃饭也可以很奢侈，点了一份吊龙牛肉丸河粉，不要河粉加倍吊龙60块钱。  [组图共2张] 原图 ,2023-10-16 19:48,495,8,131
No94o9V1q,太惨了吃晚饭刘欣不带我，只能一个人来天台看装修。  [组图共4张] 原图 ,2023-10-16 19:14,368,4,82
No7cVzpjg,随着 AI 大模型时代的到来，AI 的能力迅速升级，渗透进了我们生活中的方方面面，那大家好不好奇，现在国产 AI 大模型发展到什么水平了呢？这期我们就来盘点一下 #中国自研AI大模型能力有多强#？  #机圈大盘点# 李杰灵的微博视频  ,2023-10-16 14:30,939,2105,1036
No70RER49,#中国自研AI大模型能力有多强#？下午2点半发视频和大家好好盘点一下。  原图 ,2023-10-16 14:00,104,3,33
No6wrhWV2,今天中午吃得很丰盛，刘欣做了凉拌苦瓜，番茄炒蛋，小肠瘦肉苦瓜汤，还有我们微店「趣评测商城」热销的当季大闸蟹，大家可以下单品尝一下，清蒸一下就很好吃。  [组图共6张] 原图 ,2023-10-16 12:45,307,4,120
No52Y7ueJ,#趣看发布会# 领先百万级MPV？2024款新岚图梦想家发布会总结，进来看看这款产品是否大有可为！#2024款新岚图梦想家# 李杰灵的微博视频  抽奖详情  ,2023-10-16 09:00,1251,3735,1155
No12jr9rh,每天这么努力，不知道还能不能帅回来。  [组图共4张] 原图 ,2023-10-15 22:47,425,8,209
NnZPXpy9e,花1200块买了一个台球桌，欢迎大家有空来天台精酿玩。 深圳·天台精酿  显示地图 [组图共2张] 原图 ,2023-10-15 19:44,265,6,86
NnYz84VLy,#华为Mate系列如何站稳高端#没有Mate60系列是不完整的，这才是华为Mate系列真正的十年。#趣体验# 李杰灵的微博视频  抽奖详情  ,2023-10-15 16:30,422,548,179
NnPENte55,前阵子，我们做了一个视频，话题iPhone用户羡慕的安卓功能上了热搜，很多网友觉得这样不公平，还得再做一期，我觉得很有道理，今天这期视频我们就来盘点一下#安卓用户羡慕的iPhone功能# ！#iPhone用户羡慕的安卓功能##机圈大盘点# 李杰灵的微博视频  ,2023-10-14 17:49,412,709,174
NnPwN76QF,这也能被夹，充分说明微博审核广告的不是机器，而是人。  原图 ,2023-10-14 17:29,321,14,106
NnO2utfdm,小时候考试要100分才能吃到肯德基，现在昨晚喝酒晚回家就能轻易吃到了。  原图 ,2023-10-14 13:42,507,4,105
NnNnFlwwv,昨晚喝多了，今天没小刘做的午饭吃了。  [组图共2张] 原图 ,2023-10-14 12:01,462,0,96
NnImpDqph,#趣看发布会# 大折叠但是直板价？荣耀Magic Vs2发布会总结。 李杰灵的微博视频  ,2023-10-13 23:14,369,272,82
NnHfPcX0q,参加了一个高端饭局，喝汤用功夫茶杯喝的。  [组图共3张] 原图 ,2023-10-13 20:25,319,5,78
NnGH28ADd,最近硬盘的价格有所回落，很多价格实惠的大容量无缓硬盘出现，那么用作系统盘、资料盘、软件盘，有缓盘无缓盘应该怎么选？以及#硬盘散热片到底有用吗#  为了硬盘寿命、性能有必要买散热片吗？这期视频将通过大量数据实测告诉你#三星存储##三星990 Pro##三星固态硬盘# 李杰灵的微博视频  ,2023-10-13 19:00,1211,3284,980
NnFOek1Oe,我来搬是咖啡机篮球羽毛球手办这些实用的东西，而小刘搬了一箱天台上剪的花花草草，说要拿回家插花。真羡慕她，有我这么靠谱的老公她才能天天这么浪漫。  [组图共3张] 原图 ,2023-10-13 16:45,389,1,73
NnF8GaMPE,今天回山上的房子搬东西，卖了半年卖不掉，现在一看感觉旧了好多，最关键的是住了好多小动物，它们也不交房租我心里很不甘心，实在不行我年底再搬回来住吧！  [组图共6张] 原图 ,2023-10-13 15:02,1181,18,454
NnD9R3jne,#趣体验# 优秀的设计？高端的工艺？极致的体验？究竟什么样，才能配得上「非凡大师」。#Mate60RS评测# 李杰灵的微博视频  ,2023-10-13 10:00,1223,3139,965
NnxQoBEl8,和小刘在公园约会，偶遇@闪电三号威哥 在拍跑步测防抖，最后我们俩被他拉上一起拍小视频，四舍五入今天也算是加班到现在了。  [组图共6张] 原图 ,2023-10-12 20:28,834,8,168
NnxIWrDCE,仅仅三个月，#荣耀连发3款折叠屏抢占高端用户#，时尚轻薄的“最美折叠屏”V Purse，全面叠料的轻薄商务旗舰Magic V2，还有作为轻薄折叠新主力的#荣耀Magic Vs2# 。不同价位不同需求的完整覆盖，当折叠屏手机来到直板旗舰的区间，那么是时候换折叠屏了。#荣耀折叠屏第三季度国内销量第一# http://t.cn/A6WzeCyd http://t.cn/A6WymeQX ,2023-10-12 20:10,1365,3189,998
NnvPKgwLU,宝马XM被吊毛志斌开走了，这两天我开开智驾天花板吧！ 深圳·深圳市趣评测科技有限公司  显示地图 [组图共4张] 原图 ,2023-10-12 15:21,336,3,101
NnvBX7mrq,上次看完这么大一本纸质书就是《乔布斯传》，其实我对乔布斯是比较陌生的，所以很有好奇心看下去，但是对马斯克感觉很熟悉，就是活在当下的人，不知道能不能完整看完。 深圳·深圳市趣评测科技有限公司  显示地图 [组图共4张] 原图 ,2023-10-12 14:47,160,2,68
NnuTK8hHR,感谢@咕噜小_ 昨天打卡很野露营地，让我获得了30083次互动，超越100%的同领域创作者，新增粉丝627。 深圳·很野露营地  显示地图 原图 ,2023-10-12 12:58,1461,47,267
NnuA1npMP,简简单单，又是一餐。小刘要把海鲜放到贵州羊肉汤里一起煮，被我看到后及时制止了。  [组图共3张] 原图 ,2023-10-12 12:09,522,3,148
Nno1tjFx1,今日运动量，教小刘打球！#网球天才#  [组图共6张] 原图 ,2023-10-11 19:28,1084,8,248
NnnfvuLEi,昊铂HT这鸥翼门有点帅…中国Model X了属于是@Hyper昊铂以前很长一段时间的中国品牌车都是在走低价实用路线，现在感觉真的是百花齐放了，尤其是新能源车。估计这车价格肯定不会到百万级，如果跟做到Model Y差不多的话应该就还不错了。总之志斌快买了借我装X。#精英家庭座驾“中国Model X ”昊铂HT#  [组图共3张] 原图 ,2023-10-11 17:30,336,58,158
NnnaacMSA,忙完露营地的工作，马上赶来#天台一号#监工，师傅说@木小北 的橱柜五金件发成长臂的了，要短臂的才能装，补寄的话会导致工期延长一天，严重影响我民宿的开业大计，出来挨打！  [组图共3张] 原图 ,2023-10-11 17:16,330,8,97
NnmGw1VVf,今天我是放泡沫小弟，全力助阵咕噜小拍摄。 深圳·很野露营地  显示地图 原图 ,2023-10-11 16:03,1999,44,383
NnmkCbnKP,数码博主立大功，咕噜小的手机我帮设置的。 深圳·很野露营地  显示地图 [组图共6张] 原图 ,2023-10-11 15:09,1816,13,289
NnlH62GFw,哈哈哈哈哈哈哈哈哈哈，追星成功！！！很野露营地牛逼！ 深圳·很野露营地  显示地图 [组图共3张] 原图 ,2023-10-11 13:32,6218,213,1549
NnliV1UzV,太浮夸了，不是我做的，是阿峰做的。 深圳·很野露营地  显示地图 [组图共2张] 原图 ,2023-10-11 12:32,1309,12,224
NnkX6wyg2,很野露营地是我最操心的项目，决定穿上工服待会去现场帮忙。  [组图共2张] 原图 ,2023-10-11 11:39,1209,13,278
NnfWLyDxY,摄影作品：《低调的奢华》  [组图共2张] 原图 ,2023-10-10 22:54,539,7,94
Nnetbm15L,摄影作品：《深圳布达拉宫》 深圳·白石龙音乐公园  显示地图 [组图共2张] 原图 ,2023-10-10 19:09,446,7,62
Nnd7Q5Xee,机满为患，求各位老板带走，@趣评测闪电 正在加急更新中！！！  [组图共6张] 原图 ,2023-10-10 15:43,466,12,230
NnaWfhBUA,呵呵，这个酒店是懂得安慰人的。  [组图共2张] 原图 ,2023-10-10 10:09,1409,16,184
Nn5csybIZ,忙碌了一天的李师傅终于回家，吃上了小刘精心准备的大牛排。  [组图共2张] 原图 ,2023-10-09 19:33,395,3,92
Nn4yBmhjo,下午在#天台一号# 民宿工地待了一个下午，被我发现阁楼这个木框架没做好，应该靠左一点，让木框架和天花板灯带的线条在同一平面上，现在突出来一点不好看。包工头对我的观察力和极品审美很佩服，说马上安排工人拆了重做。  [组图共4张] 原图 ,2023-10-09 17:54,282,2,119
Nn3HjqerO,很绝，每次深圳下大雨，#天台一号# 民宿都能发现新的漏水点。  [组图共6张] 原图 ,2023-10-09 15:43,715,17,333
