微博id,微博正文,发布时间,点赞数,转发数,评论数
NdVcwpKJX,#趣拍VLOG#美国之旅，我穿越大半个地球，要到了一件曼联6位球星亲手签名的球衣和合影，感谢#骁友会#给机会！#前线有骁友# 李杰灵的微博视频  ,2023-08-10 13:33,466,716,287
NdUVhluoK,「怕蛇勿点」又到一年深圳毒蛇季，我山上房子的小区又抓到眼镜蛇了。物业小哥还把抓蛇的视频配上BGM，发到业主群说会全力保障我们的安全，尽职尽责，我们都很感动。不过天才如我，已经提前搬回了城里，一点也不担心眼镜蛇的问题了。 深圳  显示地图 ,2023-08-10 12:50,354,9,175
NdUJEoLBi,下大雨了，这个时候要是可以在手机上操作，把车子挪到门口来就好了。  原图 ,2023-08-10 12:21,162,0,67
NdTpIeqVV,#华为MateX3有多全能# 鸿蒙 4 + 华为折叠屏会是怎样的体验？全新的折叠屏应用体验评估标准又带来了哪些内容？华为折叠屏生态的建立又能给整个行业带来什么启发？一起来看下本期视频吧。 李杰灵的微博视频  ,2023-08-10 09:00,1358,2801,918
NdOUy9PQm,暴走一天回到深圳了，明天的行程就相对轻松很多了。我一早出门办个事，中午和娘家人在城里吃饭，然后我就去公司忙一会，他们和刘欣在家里吹空调午休。傍晚的时候刘欣再带他们去「很野露营地」，我会找机会拍几张温馨的照片或者想个段子，悄无声息地在微博给我们露营地打个广告。完美。 http://t.cn/RI1ENXb 显示地图 ,2023-08-09 21:32,405,1,72
NdNR15BFo,岳父岳母很满意，不用花钱景色好。给大家看下今天的维多利亚港，我看过很多绝美的城市景观，始终觉得香港维多利亚港的城市景观是最顶的。 香港·維多利亞港 李杰灵的微博视频  显示地图 ,2023-08-09 18:50,464,29,129
NdMOeeP48,好帅的挖机走不动道了。 香港·尖沙咀廣東道11號世界商業中心  显示地图 [组图共3张] 原图 ,2023-08-09 16:11,250,6,121
NdMr0zjTn,我以为香港的房子这么便宜，赶紧拿了一张传单看，发现原来是大陆的房子准备卖给香港人，但是看了半天也没看出这个房子具体在哪个城市。 香港·旺角廣場  显示地图 [组图共3张] 原图 ,2023-08-09 15:14,540,17,230
NdLV3zus5,等了半小时，只上了一道青菜，我跟岳父说，香港就是这样的，人越多等越久，餐厅越高档。 香港  显示地图 [组图共3张] 原图 ,2023-08-09 13:55,922,20,218
NdKR0iPPn,原规划午饭在香港茶餐厅吃的，但是我们还在深圳，刘欣表妹到口岸才发现忘记带港澳通行证，现在回去拿。哈哈哈哈哈，翻车一家人。 深圳·莲塘口岸  显示地图 [组图共2张] 原图 ,2023-08-09 11:12,1269,14,287
NdEq8irpY,岳父说我安排得很好，下次还可以这样安排。  [组图共3张] 原图 ,2023-08-08 18:49,742,15,207
NdDtWBpLJ,小刘真逗，停车停成这个鸟样，只能从副驾爬出来，关键是还知道不好意思不让我拍。 深圳·深圳宝安机场  显示地图 [组图共2张] 原图 ,2023-08-08 16:26,879,14,279
NdCZUcRsH,刘欣娘家人来深圳玩，4天时间，图1是我做的行程安排，现在我和刘欣开了一辆5座阿维塔11和6座新款蔚来ES8去接，他们9个人，刚刚好。这4天我的主要任务就是不让能刘欣在娘家人面前丢面，所以要好好表现。  [组图共5张] 原图 ,2023-08-08 15:12,779,18,266
NdC9C1jj7,中午点了一杯水果茶，系统匹配店铺错了没注意，安排到了8公里外的罗湖店，外卖小哥送了一个多小时还没到。我看配送费是有多几块钱，像这种情况，外卖小哥会不会心里不爽？还是说远的近的其实无所谓。  原图 ,2023-08-08 13:03,199,2,72
NdBN7zrgy,#智能手表对健身有帮助吗#？虽然我坚持不健身，但是看小刘健身一直戴着个智能表，我认为帮助还是很大的。建议大家可以去我们淘宝店「趣评测商城」买个95新二手的，性价比很高。  [组图共3张] 原图 ,2023-08-08 12:08,141,2,52
NdwHM6eON,上次参加韩路游记，发现他们的大疆Mavic 3 Pro拍摄有3倍光变，拍车拍人的时候，背景拉得更近，观感很高级。这次去泰国拍节目，想着也升级一下设备，但是泰国对无人机要求很严格，需要注册报备，我们就直接让导游在泰国买了一台。总的101190泰铢，（93990的无人机价格、5000导游的服务小费、2200注册费），汇率4.7，即21530元，手续费5%=1076元（微信转账手续费），共计22606元，算下来比国内买贵了5000多块。但是很值。 [组图共3张] 原图 ,2023-08-07 23:11,313,8,86
Ndwr0iaow,#HDC.Together2023# 余总来到HDC展区体验开发者的鸿蒙应用、鸿蒙元服务卡片。开发者团队用HarmonyOS“带飞”余总，体验了未来交通驾驶新方式；余总现场还演示使用轻木鱼元服务卡片敲木鱼解压；并且还跟小小开发者们来了一次亲密互动，一起探索未来开发者们的开发方向，为鸿蒙生态发展助力。#余承东称鸿蒙生态活跃度远超想象# [组图共6张] 原图 ,2023-08-07 22:30,89,3,17
Ndvu3imvA,小刘今天一身牛仔装，看起来年轻了10岁，都说和优秀的男人在一起，女人会变得越来越年轻，果然是真的。  [组图共6张] 原图 ,2023-08-07 20:04,802,11,225
NdukrezKw,我的理想L9今晚要拖去云南，准备月中开去泰国拍摄志斌的#电车攻略# ，今天来公司换了一辆岚图追光开。经常换车的麻烦点在于，每次都要叫物业更换车牌，不然进不去，对面的物业小哥不知道会不会觉得我是二手车贩子，这么多车。 深圳·深圳市趣评测科技有限公司  显示地图 [组图共4张] 原图 ,2023-08-07 17:08,199,2,98
NdsIq6cqG,小刘已经很多天不做饭了，昨天我妈带来猪小肠和排骨，搭配上@山野旅行-小谭同学 送的松茸，味道一级棒！！！小刘以后真的得多做饭，不然白瞎了那么好的手艺，大家帮我劝劝她。  原图 ,2023-08-07 13:01,380,0,93
NdrOlwCiI,余总又发车了，我的雷兄弟得抓紧呀。大轮毂配流线型车身，姿态低，看起来挺帅的，还配了激光雷达。大家盲猜一下，这辆车起步价卖多少钱？#华为智选车首款纯电轿跑# （补充一下信息，问界是华为的智选品牌，汽车合作方不是固定的，比如之前的问界M5是赛力斯，这次的轿跑是奇瑞，以后的型号也有可能是别的品牌。） [组图共2张] 原图 ,2023-08-07 10:43,462,15,258
Ndn2x1fHZ,#千玺在nova星等你# 大家还记得前段时间华为nova系列发起的线下活动吗？有线下门店拍照、nova11系列全国主题影展，还有在西安街头与带易烊千玺的华为广告公交站牌进行合拍的活动，我留意了一下，办的很成功啊，支持千玺与nova的朋友非常多！千玺与nova也算是老朋友了，不少花粉和nova星人也选择在千玺出道十周年来参加活动。#看演唱会必备神器有哪些# 现场很多朋友用的都是华为nova 11系列，特别是11号色时尚又吸睛。拍摄的照片质感也很不错，就算不是专业的摄影师，也能拍出好照片。nova 11系列还支持双向北斗卫星消息，保持不失联、首发应急模式告别电量焦虑等，确实是个不错的选择。 [组图共4张] 原图 ,2023-08-06 22:35,122,2,21
NdmCzp2qx,几万人在看猪🐷吃西瓜，我应该让我爸也直播喂猪，也许我们的猪场就不会亏钱了。  [组图共2张] 原图 ,2023-08-06 21:31,1680,43,238
NdlOD0Sbu,#鸿蒙灵感创造官# 和@小晴Kiwa 在华为HDC现场体验了一下#HarmonyOS# 4 的几大功能，这个小艺有点东西。#趣体验# 李杰灵的微博视频  ,2023-08-06 19:28,1243,3007,1084
NdlCO8h2B,下午带我妈来感受我4.6万租的房子，她说厨房暗，客厅小，房间少，家具也没有我山上房子新，一点也不值，我乱花钱把她气死了。我说你不能只看里面啊，你要看看外面，多漂亮啊！她说：那么漂亮你怎么不住外面！我：  [组图共4张] 原图 ,2023-08-06 18:58,3726,49,801
NdkTbqKbd,#趣看发布会# 三星第五代折叠屏遥遥落后于中国友商？是这么回事吗？ 李杰灵的微博视频  抽奖详情  ,2023-08-06 17:06,241,453,112
NdcGrm9HX,大家有求婚的需求记得来我们「天台精酿」，截止目前为止接的这些单，求婚成功率高达百分之百。 深圳·天台精酿  显示地图 [组图共5张] 原图 ,2023-08-05 20:13,283,11,75
NdcFHCnbO,#趣看发布会# 鸿蒙4新功能似曾相识？华为HDC2023开发者大会来了！ 李杰灵的微博视频  抽奖详情  ,2023-08-05 20:11,834,1648,484
NdaIJpvpy,今年华为HDC大会提前了一个多月，下午和@小晴Kiwa 在这拍视频，太热太晒了，她变成了黄人，我直接变黑人。 东莞·华为三丫坡  显示地图 [组图共9张] 原图 ,2023-08-05 15:13,235,3,99
Nd92fmiDU,洗个澡还要动脑子，被冷水浇了好几次。 东莞·东莞松山湖凯悦酒店  显示地图 原图 ,2023-08-05 10:55,374,7,126
Nd23Cjg35,#鸿蒙4开启公测#HarmonyOS 4真的来了，#鸿蒙4首批升级机型#已经公布，快升级试试！(HarmonyOS 4首批公测机型：P60系列、Mate X3、Mate50系列、Pocket S、P50系列、P50 Pocket、Mate40系列、Mate X2、Mate Xs2、nova11系列、MatePad Pro)。不支持的设备也不要着急，应该很快就会适配。HarmonyOS 4这次各方面的升级都带来的全新体验！主题壁纸真的是很好看，但我最感兴趣的当然是全新升级的小艺了，变得更聪明、更能干、更贴心，相信以后可以带来更多智慧的体验，用手机会更简单。大家有机会一定亲自体验感受一下！最后来聊一聊， 大家对 HarmonyOS 4的哪个新特性最感兴趣？ [组图共4张] 原图 ,2023-08-04 17:10,108,1,35
Nd1NoxpdJ,之前聊到华为智慧助手#小艺# 的时候，有两位网友的评论我记住了，让我问一下小艺认不认识装修天才李杰灵和趣评测第一帅是谁？我一定测试一下！#鸿蒙4将接入AI大模型# 随着HarmonyOS 4.0的到来，小艺也迎来全新的升级 #小艺成首个具备AI大模型能力的终端智慧助手#，基于大模型的全新技术，小艺变得更智能了，连老人的模糊描述也能识别， 比如“那个带天气效果的桌面，怎么更换？”小艺也能理解。甚至还能看懂海报，识别海报中的快递，公司，网址，日期等，我经常出差参加各种活动，这些功能刚好能帮助到我，确实很智能。这次小艺的提升真的是非常多。大家最想用小艺做什么呢？一起评论区聊聊。 [组图共2张] 原图 ,2023-08-04 16:30,119,2,23
Nd1ymfMT2,#如何评价鸿蒙4#期待了很久的HarmonyOS 4终于要在HDC 2023上正式发布了，HarmonyOS 4在各方面都带来的全新的升级！鸿蒙历经4年，为用户带来了简洁、流畅、安全、有趣好玩的使用体验。特别是在AI大模型加持下小艺，更加聪慧，未来不可限量。对华为本身来说，鸿蒙系统也是华为品牌价值的体现，帮助华为提高品牌形象。身处数码行业的我，对余总在发布会上讲的感触颇多，鸿蒙从诞生至今，经历了太多的困难与挑战，但最终克服了它们并取得了胜利。目前鸿蒙生态数量已超7亿，那个熟悉的华为又回来了，并且变得更加顽强。 [组图共2张] 原图 ,2023-08-04 15:53,113,3,41
Nd1tM1cyQ,明天周末，很适合来我们「很野露营地」赏月。 深圳·很野露营地  显示地图 [组图共4张] 原图 ,2023-08-04 15:41,175,5,62
Nd0E54xCG,2023年的华为HDC大会，比以往来得要更早一些。我下午好好数一数余总会说几次遥遥领先。 东莞·松山湖景区  显示地图 [组图共3张] 原图 ,2023-08-04 13:34,256,4,82
NcVRkzuIk,常常觉得这个男人，喝醉了以后魅力无限！  [组图共9张] 原图 ,2023-08-04 01:23,600,2,147
NcTz9rktF,我的好兄弟詹志斌终于出差回来了，今晚陪他不醉不归！ 深圳  显示地图 [组图共5张] 原图 ,2023-08-03 19:33,764,4,230
NcSZT3rmJ,最近不是在研究短视频嘛，隔壁搜「天才李杰灵」可以关注，花钱投放的效果一直不太好，前几天让一个业内高手帮我们诊断，得出的结论是我们投放的大V粉丝群体不对。不能选择那种视频类型和我们类似，又做得明显比我们好的大V，要选那种视频类型一样，但是一看就做得没我们好的大V投放，这样子他的粉丝才会更容易被我们吸过来。好残忍，哈哈。 http://t.cn/A6ARjIvK 显示地图 原图 ,2023-08-03 18:06,238,3,83
NcRj40ltE,喜大普奔，#天台一号# 民宿终于开始上漆了。开业赚钱，指日可待！  [组图共6张] 原图 ,2023-08-03 13:47,315,8,124
NcQHnA2H1,#vivo领跑中国手机市场新格局# 2023 Q2 Counterpoint Research最新数据：2023年Q2在各大OEM中，vivo持续领先地位，占据17.7%的市场份额，这并不是偶然，由专业数据机构发布的数据：vivo拿下中国智能手机市场第一的位置已经步入第三年，确实很强。看到蓝厂取得的成绩，我并不感到意外，因为vivo给我的印象就是，沉稳内敛，却实力出众，推出的产品都十分有竞争力，各个厂家都在争夺的折叠屏领域，vivo 就做得很优秀，比如vivo X Fold2拥有综合素质很强的内外屏幕、还加入了体验很好的3D 超声双屏幕指纹识别，即使现在来看，依旧遥遥领先，还拥有自研的航空级水滴铰链，，搭载第二代骁龙8。竖向小折叠vivo X Flip表现依旧出色，骁龙8+芯片加持，性能颜值都有。当下各个厂商都在发力的影像，vivo的表现依旧亮眼，vivo X90 Pro＋一英寸大底主摄搭配V2自研芯片，焦段覆盖得也很全，配置方面直接拉满。还有我很喜欢的蔡司耀斑人像，随手就能拍出质感人像大片。据说下一代旗舰更顶，V3自研芯片是肯定的，和蔡司还要搞点大事情，可以期待一下。vivo坚持在系统、影像、性能设计赛道上布局，高端极致产品的追求及长期主义的发展思路确实很有成效！这几年，我确实越来越喜欢蓝厂了。最后问一下大家，你都用过vivo 的哪些型号，评论区分享一下。 ,2023-08-03 12:15,457,49,35
NcQET0sKa,分享一下之前新疆拍的照片，深圳待了一星期，又想出去玩了，在公司上班真的好辛苦啊。 深圳·深圳市趣评测科技有限公司  显示地图 [组图共9张] 原图 ,2023-08-03 12:08,300,3,101
NcKx5ys4V,简简单单，又是一天。  原图 ,2023-08-02 20:33,177,1,46
NcIan6P4P,不知道是大环境真的差了一些，还是我们自己的原因，以往有亲戚朋友让我给他们小孩安排个工作，我这基础岗位多，一般都能安排。今年是真不行了，我们尽量不主动裁员，就是如果有人离职了不再重新招聘，通过这种方式慢慢减员。你们所在的行业今年怎么样？  原图 ,2023-08-02 14:31,1467,26,355
NcHCT1rBH,#以前的手机发布会好敢说#我先来贡献一波好敢说截图！你们还得什么其它的虎狼之词吗？  [组图共9张] 原图 ,2023-08-02 13:09,129,20,42
NcHaNpEFe,#以前的手机发布会好敢说# 手机圈最低调的大佬——刘作虎！趣看宇宙新英雄解锁！#趣看发布会# 李杰灵的微博视频  ,2023-08-02 12:00,750,1373,588
NcGQvv2EF,#小艺# 又进步了，听说华为开发者大会2023的邀请函文案可以让小艺来帮写了，这里我也只能说：你厉害，“我给你大拇哥”。#华为开发者大会小艺迎来全新升级# 听说这次#鸿蒙或将具备AI大模型能力# ，在AI大模型的加持下，小艺的提升很大，变得更聪明，更懂你，可以利用大模型随时服务用户，到时候我一定要好好体验一下，让我们一起期待HDC的到来。 [组图共4张] 原图 ,2023-08-02 11:10,79,1,12
NcC8Qed4S,忙碌了一天的李师傅，突然想喝啤酒吃螃蟹了。  原图 ,2023-08-01 23:11,242,0,72
NcBvJozrB,#趣体验# 我何德何能能开上这个星球加速最快的车，特斯拉Model S Plaid百米加速测试！！！ 李杰灵的微博视频  ,2023-08-01 21:35,276,34,79
NcAsVz4XX,#为什么游戏手机没人买了#？个人认为原因：1，性能优势不明显。2，外观夸张普遍厚重。3，没有热门或者独占游戏。  [组图共5张] 原图 ,2023-08-01 18:55,189,2,94
NcAatqp8H,#为什么游戏手机没人买了# 游戏手机是伪需求吗?为了研究这个问题，我们爆肝 72 小时，在室温 30 摄氏度房间内测试到浑身冒汗，榨干三台手机的全部性能，为你揭秘游戏手机的竞争力究竟如何，对于重度手游爱好者，你是否需要一台游戏手机。#趣体验# 李杰灵的微博视频  ,2023-08-01 18:10,557,1288,543
NczI4lPvf,大厂的效率就是高，据吉利汽车集团CEO淦家阅透露：吉利已经具备了全栈自研的AI大模型技术。当一辆车和AI智能结合，被赋予了“性格”，能“懂”你的时候，你会心动吗？吉利银河L6就是这样一辆车。吉利银河L6自带“AI车外语音交互、AI音乐MV、AI绘本”等功能，能帮你开后备箱、提醒你下车带手机、会主动搭讪，甚至还能帮你哄娃，是真正能帮到你助手！#吉利银河L6竟是社牛神车#不得不说，在推动汽车智能化发展方面，吉利确实用心了。以后不仅仅是吉利银河L6，相信全栈自研的AI大模型技术也将陆续搭载在吉利品牌的新车上，未来已来！让我一起期待更多的新车搭载。 [组图共6张] 原图 ,2023-08-01 17:00,90,1,33
NcxIPe8FW,成功过海来到澳门，新款Model S和Model X澳版价格比大陆便宜好多啊，Plaid版便宜了小几十万，不过Model 3和Model Y澳版比大陆贵。同样都是左舵车，完全可以在大陆用，大陆人上澳门车牌有什么限制吗？贵不贵呀。 澳门  显示地图 [组图共6张] 原图 ,2023-08-01 11:56,245,6,106
NcsFA0daE,大家有空的时候记得来天台精酿喝酒，前几天被比亚迪销售团队包场了，你看看这现场多热闹，一个个酒量很好，我们卖了好多酒。 深圳·天台精酿  显示地图 [组图共6张] 原图 ,2023-07-31 23:04,211,2,51
NcqtL4gfK,#vivo五分钟电影院# 想不到vivo把幕后花絮《进组》都放出来了，有点意思。全程由vivo X90 Pro+拍摄的四部短片我已经看完了，均有看点，五分钟就能讲好故事，太强了好吧！其中《所有道路都不遥远》这部作品最能引起我的共鸣，简单的对白就表达出两位主人公相互救赎的故事，让我久久不能忘怀。还有《小鬼当家》中小男孩深夜与“鬼”搏斗、保护父母的故事鲜活的表现力，也让我印象深刻。回看幕后花絮，手机的便携性优势就被很好的体现出来了，手机轻巧方便，发挥更自由，尤其是一些在狭小空间内的画面拍摄更加灵活，因此能够在视频中拍摄到很多独特的视角。当然，估计会有网友问，手机真的能拍摄电影了吗？vivo确实做到了，4K超感夜视仪与臻彩夜景视频、视频超级防抖、一英寸大底与蔡司T*光学镜头的出色视觉表现，都赋予了电影更好的观感！vivo品牌副总裁贾净东的一些观点我还是很认同的：创作者只需要关注镜头里的画面，专注想表达的故事本身，把复杂的参数和技术留给vivo。这几年vivo的影像能力确实很强，并且一直在进化。每个人都是自己生活的导演，设备有了，用心把它记录下来，你就是主角。（最后说一下，每天 14:00 vivo五分钟电影院特别放映，大家可以到@vivo 官方微博观看）http://t.cn/A60CtG6e ,2023-07-31 17:30,579,63,23
Nconjawrg,给在广东的福建老乡推荐几家福建闽菜馆，闽菜在深圳太少了，一直都找不到好吃的，连沙县小吃都和福建的味道不一样。首先推「莆田」，深圳湾万象城，罗湖万象城，平安大厦都有店，偏南洋口味，菜式不是太福建，胜在好吃。然后就是今天来吃的「八闽小聚」，福田中洲湾商场，这家八闽的招牌菜都有，漳州东山小管，厦门沙茶海鲜，土笋冻，花生汤，福州佛跳墙等等菜式很齐全，能满足大部分在外福建人吃上家乡菜的需求。最后还有个「闽和南」，深圳万象城里有，我吃过两次，这家偏商务风格，菜式精美，但是家乡味不浓，我个人不是很喜欢。目前就找到这三家，大家还有别的推荐没？评论区跟我说下，福建口味的沙县小吃也行，之前华强南附近有一家，这两年关门了。 http://t.cn/A6CgpFA7 显示地图 [组图共3张] 原图 ,2023-07-31 12:08,276,10,107
Nco9kaZ68,又翻车了，明天要去澳门下赛道体验地球上最快的量产车Model S ，没想到港澳签注办不了，说是今天整个广东省的后台都坏了。 深圳·深圳市公安局福田分局出入境服务大厅  显示地图 [组图共3张] 原图 ,2023-07-31 11:34,288,5,143
NcjbFyDzg,封神第一部（2023） 我的评分：#电影封神第一部##夏日影评大赛#  笑死我了，导演为了让双方战力平衡，每次都叫哪吒和杨戬一起回昆仑山。  ,2023-07-30 22:56,225,5,63
NchK8agLp,好浮夸的万达，据说是全新升级的2.0高级版，人好多，太热闹了，好几年没见人这么多的商场了。老王是不是又要崛起了。 深圳·万达广场(龙岗店)  显示地图 [组图共6张] 原图 ,2023-07-30 19:15,651,40,231
NcgzEExb0,今天开小鹏G9，大众集团入股，市值飞涨以后，开起来感觉都变得更有气质了。 深圳·深圳市趣评测科技有限公司  显示地图 [组图共2张] 原图 ,2023-07-30 16:17,434,11,115
NccJUCJ9I,天都亮了我还没睡着，翻来覆去一个晚上想了很多，不知道是时差还没调整过来，还是单纯因为心事失眠了。早安啊，朋友们。  [组图共2张] 原图 ,2023-07-30 06:31,352,9,144
Nc7Vff50p,刘欣这个沙雕，差点把我曼联签名球衣拿去洗。  ,2023-07-29 18:15,742,6,173
Nc7mPu5FU,我的理想L9前不久刚补完漆，今天又被剐了，这下真的不关我事了，隔壁特斯拉技术不行，那么大个车位也能剐到。 深圳·深圳市趣评测科技有限公司  显示地图 [组图共4张] 原图 ,2023-07-29 16:50,442,8,128
Nc6Q3phVN,#怎么才能让一台电脑用到十年以上#？至少要满足极致的性能和一个不轻易过时的ID设计，R9000X颜值电竞本做得确实还不错，AMD R7 7840H 处理器搭配RTX 4060，性能拉满！外观设计也很有一套，质感十足，是我喜欢的样子！做游戏本，联想确实很有一套。  原图 ,2023-07-29 15:30,160,7,51
Nc5JaEnEj,太牛了，醒了一看12点，陆续睡了15个小时，从没睡这么久过。看来外国差消耗很大，真的不能随便出，这种活以后得让志斌来。  ,2023-07-29 12:40,247,0,64
NbYhTfo8t,终于落地深圳，刘欣和楼斌他老婆去看薛之谦演唱会了，就剩我一个人吃饭，还没到家先给自己点了一份447.5块的豪华外卖，男人要学会自己照顾好自己。 深圳·深圳华侨城  显示地图 [组图共2张] 原图 ,2023-07-28 17:43,921,4,279
NbXJu3QKQ,我是2023#CHINAJOY见证官 #@李杰灵！7月28-7月31日，我将全程陪你在微博看CJ，精彩纷呈，我们不见不散！#CHINAJOY#   原图 ,2023-07-28 16:19,69,2,21
NbUgTwWza,太牛了，折腾了快20个小时还在韩国，现在飞北京，下午再飞深圳，今晚才能到家，目前头发已经油得跟詹志斌打了一瓶发蜡似的。 韩国·首尔仁川国际机场  显示地图 [组图共4张] 原图 ,2023-07-28 07:30,515,4,190
NbNYWox1q,天上开饭啦，餐具不是一次性的，韩国空姐很耐心，刚才教我连WiFi，现在又教我怎么吃这个韩国拌饭这家航空公司能处。 美国·弗雷斯诺  显示地图 原图 ,2023-07-27 15:29,413,1,122
NbNHcc5UC,太牛了，我这条微博是在西半球天上发的，花了21.95美金连的飞机WiFi，速度很快，甚至同时放两张图片都可以发出去，你们看到了吗？ 美国  显示地图 [组图共2张] 原图 ,2023-07-27 14:46,853,13,211
NbNcm6AOF,朋友说美国人吃东西不喜欢吐骨头，所以肯德基卖的是鸡肉块，没有带骨鸡翅鸡腿啥的，是这样吗？好难吃！ 美国·洛杉矶国际机场  显示地图 [组图共3张] 原图 ,2023-07-27 13:30,337,8,151
NbMDpyCKJ,去洛杉矶机场的路上，问伊朗司机大哥，路边的别墅要多少钱，他说大概150万美金一栋，贵的大概200万美金。我粗略估摸了一下感觉比深圳的别墅便宜啊，深圳这种市区独栋的得4000多万人民币起步吧！ 美国·洛杉矶国际机场 李杰灵的微博视频  显示地图 ,2023-07-27 12:03,1020,107,358
NbMdrEOcI,#小米MIXFold3#小米再一次引领折叠屏旗舰方向，去年刷新了折叠屏的轻薄程度，今年又要在影像上做文章。这次既要轻薄也要有好的影像体验，徕卡全焦段四摄方向对了！2023年折叠屏影像就看小米MIX Fold3！  原图 ,2023-07-27 11:00,181,3,41
NbLkr96RX,魅族20 INFINITY无界版，就外观而言颜值没得说，前后泰坦玻璃夹中框的设计非常养眼，摄像模组也只有一点轻微突起，还带点悬浮感。果然魅族的ID设计值得信赖。  [组图共9张] 原图 ,2023-07-27 08:44,106,4,49
NbKyJy7MY,洋气高端的社交场合，角落有个中国风瓷器，像极了少言冷酷的我。 美国·洛杉矶  显示地图 [组图共6张] 原图 ,2023-07-27 06:46,261,3,59
NbJUDj8hA,这车没装门就在路上跑，该艾特谁？ 美国·洛杉矶  显示地图 [组图共3张] 原图 ,2023-07-27 05:08,412,4,155
NbIlI9ppG,给大家看下加州早晨10点的游艇港湾，难怪美国有钱人退休后喜欢住在这里。环境太顶了！ 美国·圣地亚哥港 李杰灵的微博视频  显示地图 ,2023-07-27 01:09,204,48,53
NbEQJxRQv,#趣看发布会# 千元影像标杆？绿厂能拿下这个称号吗？ 李杰灵的微博视频  ,2023-07-26 16:14,91,61,18
NbELhxvYF,这种两个门的酒店房间不太好，能清楚听到隔壁老外的打呼声。 美国·圣地亚哥港  显示地图 原图 ,2023-07-26 16:01,344,1,66
NbEsReEH5,西半球夜深了，我又又想家了。 美国·圣地亚哥港  显示地图 [组图共2张] 原图 ,2023-07-26 15:15,421,0,148
NbEqHiHoZ,最近网上都在说的，一加会发布一个“变态散热技术”，堆料狠猛，光是VC面积就是普通VC的好几倍，一加也不卖关子，直接公布了在2023 ChinaJoy上全球首发「航天级天工散热系统」。其实一加一直对散热非常重视，之前在多款手机中都采用了领先的散热方案。虽然我觉得李杰没有我灵，但是说话还是在理的：“对于手机来说，没有好的散热就不要谈性能”，说得非常有道理。 原图 ,2023-07-26 15:10,112,8,18
NbDSoC565,骁友会最后一天，明天大家就各奔东西回自己国家了，这些人里有印度，墨西哥，韩国，印尼和美国其它州的，他们下车后聚在一起深情告别，只有我这次没交到外国朋友，因为我英语很烂。你们懂的，我的魅力除了外貌外就数嘴皮子了，失去了流畅的沟通能力后，我的幽默和才华都无法展现，时时刻刻都像一个连笑话也听不懂的呆子。我好难过啊！#前线有骁友# http://t.cn/zRY5zmU 显示地图 [组图共4张] 原图 ,2023-07-26 13:46,453,8,155
NbDh4nS9y,这个视频揭密了球场人浪是怎么结束的。 美国·圣迭戈 李杰灵的微博视频  显示地图 ,2023-07-26 12:14,138,28,36
NbCG3BphP,#鸿蒙4官宣发布时间#一直很期待的HarmonyOS 4终于快发布了，到时候一定给大家带来完整的系统体验。HarmonyOS每个版本迭代都有新特性，特别是超级终端，万能卡片，鸿蒙智联令我印象深刻，真正实现了方便高效。HarmonyOS给我的印象就是常用常新，持续进化。听说HarmonyOS 4在系统动效，流畅度，多设备互联互通更近一步！还有很多暂未曝光的新特性，我们一起期待一下。#华为开发者大会将发布鸿蒙4# [组图共2张] 原图 ,2023-07-26 10:43,65,2,25
NbCpFCRWH,兄弟姐妹们，我进场了，骁龙体育馆，第一次现场看足球比赛，很激动！现场有WiFi，网络很快，天上有飞机，盘旋打广告，可乐11美金，可以无限续杯，我坐山顶上，有三星10倍光变，希望待会曼联多进几个球，我拍给你们看。#前线有骁友# 美国·圣迭戈  显示地图 [组图共8张] 原图 ,2023-07-26 10:02,170,9,83
NbBP5tkyC,有网友问，这两天有没有去沙滩，想看看美国西海岸的海怎么样。很巧，昨天我们就是在沙滩边的露天餐厅吃的午饭，随手拍了几张，我个人觉得美国西海岸的海还是挺好看的。 美国·圣地亚哥／墨西哥旧城  显示地图 [组图共9张] 原图 ,2023-07-26 08:32,546,9,274
NbAYDkttd,圣地亚哥环境气候都很好，非常宜居，唯一缺点就是战斗机太多，每隔一会就在天上呼啸而过，噪音非常大，你们看看视频感受一下。 美国·圣地亚哥港  显示地图 ,2023-07-26 06:23,187,7,67
NbAQNgxOX,和国内电动车百家争鸣的局面不同，美国这的电动车市场特斯拉一家独大，路上几乎看不到其它品牌的电动车。另外我看有些特斯拉车头没装牌，车尾才装牌，@科技九洲君 给我科普了一下，说美国有19个州车头不用装牌，加州是前后都要装的，这些车头没装牌的应该是从外地来的。涨知识了。 http://t.cn/zRY5zmU 显示地图 [组图共6张] 原图 ,2023-07-26 06:03,267,8,88
NbyqkfABu,昨天发了一个100栋加州路边小别墅视频，评论区有网友问，怎么都没看到商店饭店之类的，我今天特意留意了一下，商业也是有的，不过不多，感觉隔个几公里才会有一些这种独栋商业。第一个麦当劳第二个711便利店第三个星巴克我认识，其它的就不太懂是卖什么的了。总结就是商业不多，但是看起来还挺有逼格。 http://t.cn/8FEaAb0 显示地图 [组图共9张] 原图 ,2023-07-25 23:53,160,6,115
NbuSjrwlY,出差第三天，又想回家了。[苦涩] 美国·圣地亚哥港  显示地图 [组图共2张] 原图 ,2023-07-25 14:51,583,4,140
