微博id,微博正文,发布时间,点赞数,转发数,评论数
NeAjp905e,12999元~赛博狗  原图 ,2023-08-14 22:12,517,0,76
NeAbXuU3J,CyberDog2  原图 ,2023-08-14 21:54,411,1,72
NeAa9xCqI,K60至尊版 24+1TB 3599元，8月22日发售  原图 ,2023-08-14 21:49,2638,10,275
NeA9iDZ31,卧槽，K60至尊版 12+256GB 2599元  原图 ,2023-08-14 21:47,4079,49,652
NeA7fiHHP,主摄IMX800+OIS  原图 ,2023-08-14 21:42,334,1,64
NeA5NbgBt,最近有一个友商老要和我们比，我们就拿出来比一下，结果惨不忍睹  [组图共4张] 原图 ,2023-08-14 21:39,3146,18,300
NeA5w31iJ,价格对标K50至尊版？  [组图共4张] 原图 ,2023-08-14 21:38,183,1,44
NeA559yWS,5000mAh+120W快充  原图 ,2023-08-14 21:37,91,0,20
NeA3A4NUQ,天玑9200+，联合调校  原图 ,2023-08-14 21:33,158,1,42
NeA2F32xO,卢总呢？  [组图共2张] 原图 ,2023-08-14 21:31,282,0,53
NeA2vyk7S,小米手环8Pro 399元起  [组图共3张] 原图 ,2023-08-14 21:30,559,4,147
NeA0eBlyx,小米平板6 Max，8+，10000mAh，14英寸 2.8K屏，67W有线8+256GB 首销3599元，12+256GB 3799元，12+512GB 4199元，16+1TB 4599元；键盘799元，触控笔499元；  [组图共2张] 原图 ,2023-08-14 21:25,1328,10,203
NezVRnVPq,小米平板Max 14英寸  原图 ,2023-08-14 21:14,265,0,63
NezUL6mzW,小米MIX Fold312+256GB 8999元，16+512GB 9999元，16+1TB 10999元大家觉得怎么样？买不买？  [组图共2张] 原图 ,2023-08-14 21:11,459,7,139
NezUgF3bx,龙鳞纤维版  原图 ,2023-08-14 21:10,182,1,30
NezTo1oDo,5G信号，遥遥领先  原图 ,2023-08-14 21:08,255,3,47
NezSEvVVs,以后每一次发布会都会对标iPhone  原图 ,2023-08-14 21:06,242,1,79
NezOM0kkH,0.6X，1X，3.2X，5X，四摄，三颗有OIS  原图 ,2023-08-14 20:57,350,2,54
NezNtl7LE,67W+50W无线充电  [组图共2张] 原图 ,2023-08-14 20:53,140,0,39
NezMWb3Lz,内屏功耗降这么多？  [组图共2张] 原图 ,2023-08-14 20:52,297,1,46
NezMiz7VC,外屏续航  原图 ,2023-08-14 20:51,140,0,34
NezLQuPsc,新一代硅碳负极电池，4800mAh  [组图共2张] 原图 ,2023-08-14 20:49,191,2,42
NezJPdFFA,银行的大哥，能不能适配下？  原图 ,2023-08-14 20:44,900,6,64
NezJIuasy,自适应引擎平板很需要这个啊  原图 ,2023-08-14 20:44,191,0,31
NezJbk8tb,外屏6.56英寸，21:9，内屏8.03英寸，120Hz刷新率，1300nit峰值亮度，E6基材  [组图共3张] 原图 ,2023-08-14 20:43,60,0,22
NezGErTeu,我不知道友商为啥还在用CPI塑料膜，哎，我不知道啊，可能是为了省成本  原图 ,2023-08-14 20:37,749,2,89
NezGnA9Yk,UTG玻璃，0.03mm  原图 ,2023-08-14 20:36,80,0,17
NezFXB2SP,小米龙骨转轴，3级连杆结构，500000次折叠  [组图共6张] 原图 ,2023-08-14 20:35,68,0,22
NezEBDCea,MIX Fold3 合起来10.96mm，徕卡四摄  [组图共2张] 原图 ,2023-08-14 20:32,113,0,26
NezD0lwZx,百亿内参大模型，排名第一  [组图共2张] 原图 ,2023-08-14 20:28,206,0,53
NezCrxMpi,小爱同学 开启大模型升级  原图 ,2023-08-14 20:26,129,0,22
NezBLBiHQ,AI放在重要位置  原图 ,2023-08-14 20:25,70,0,21
NezBbbc37,5G标准必要专利声明①华为14.59%，②高通10.04%，中间略过，⑩小米4.1%  原图 ,2023-08-14 20:23,1455,16,128
NezxqmsXr,今天会有小米汽车的更多信息么？  ,2023-08-14 20:14,244,0,51
Nezxedpyo,人因梦想而伟大，又因坚持梦想而成长！  原图 ,2023-08-14 20:13,271,6,31
Nezw1rJoL,弹幕来看，大家对现在的MIUI明显不满意  [组图共2张] 原图 ,2023-08-14 20:10,650,11,175
Nezv9ESTy,哈哈，网友说：小米旗舰买双不买单，要等小米14  原图 ,2023-08-14 20:08,403,0,72
NezsUieUX,小米12不达预期，亏损严重  ,2023-08-14 20:03,1427,3,174
NezsO0wB1,小米13今年表现确实不错  原图 ,2023-08-14 20:03,196,1,40
NezrRuYY6,后来还在网上引起了很大的风波啊，这里我就不讲了  ,2023-08-14 20:00,226,0,38
NezrIE7AX,这真奶卡  [组图共2张] 原图 ,2023-08-14 20:00,74,2,15
NezqnFr6W,声音又突然变重了  原图 ,2023-08-14 19:57,68,0,20
NezoR61VA,嫩住了  原图 ,2023-08-14 19:53,117,0,19
NezoGFTns,奶卡找过我们同事告诉我：被我们拒绝了  原图 ,2023-08-14 19:52,502,3,31
Nezo37w5D,11U属于Dxo跑分很强，但上市初期的影像表现是真的不咋地，上市后优化了几个月才慢慢变好。  原图 ,2023-08-14 19:51,168,1,53
NeznpgbZK,安卓之光  原图 ,2023-08-14 19:49,261,2,75
Nezncvt4o,遥遥领先  原图 ,2023-08-14 19:49,115,0,20
Nezn2cbHh,弹幕都是优化MIUI  [组图共2张] 原图 ,2023-08-14 19:48,206,0,50
NezlTyGuJ,高端是小米发展的必由之路，更是生死之战  原图 ,2023-08-14 19:46,142,1,39
NezkNARkF,弹幕全是888  原图 ,2023-08-14 19:43,139,0,37
NezkFnQVT,小米11遭遇重大挫折，小米12也没变更好  原图 ,2023-08-14 19:42,316,2,52
NezksC3me,小米高端  原图 ,2023-08-14 19:42,51,0,15
Nezk6qcJW,一个人可能走得更快，但一群人走，才能走得更远。  原图 ,2023-08-14 19:41,69,7,16
NeziavjaQ,1990年 三色公司  [组图共2张] 原图 ,2023-08-14 19:36,96,0,16
Nezh8o2Yf,弹幕：磕到了，哈哈  [组图共2张] 原图 ,2023-08-14 19:34,94,2,16
NezgVlLdi,一个人能力再强，也是有限的找互补的朋友一起干，更容易成功。  [组图共2张] 原图 ,2023-08-14 19:33,65,3,4
NezgbeVk1,雷总的第一款商业软件：BITLOK加密软件  原图 ,2023-08-14 19:31,161,0,21
NezfThPdu,玩几把拱猪的游戏？  原图 ,2023-08-14 19:31,136,0,20
NezfjeQio,哈哈，蹭电脑的机会。翻译：白嫖  [组图共2张] 原图 ,2023-08-14 19:29,178,0,13
Neze73HUy,生死看淡，不服就干！  原图 ,2023-08-14 19:26,88,2,20
Neze0vdkS,1992年8月 发布嫩文《计算机研究与发展》  原图 ,2023-08-14 19:26,73,1,15
NezdDbQoH,声音突然变大了  原图 ,2023-08-14 19:25,75,1,27
Nezdsi0UI,嫩住了  原图 ,2023-08-14 19:25,35,0,7
Nezddaz7p,嫩文  原图 ,2023-08-14 19:24,43,0,10
NezcQ7F2i,谢谢草老师啊，谢谢草老师当年的指导  原图 ,2023-08-14 19:23,166,0,19
NezbJ07Ln,初代卷王  原图 ,2023-08-14 19:20,198,0,22
Nezb28aA6,为了提高怒怒的效率  原图 ,2023-08-14 19:19,56,0,11
Nezahu4QF,80年代计算机机房  原图 ,2023-08-14 19:17,73,0,15
Nez8gaGKM,知识不全是线性的，大部分是网状的，知识点之间不一定有绝对的先后关系；前面内容看不懂，跳过去，并不影响学后面的；后面的学会了，有时候更容易看懂前面的。  原图 ,2023-08-14 19:12,380,20,31
Nez76CQlU,99%的问题，都有标准答案，找个懂的人问问  原图 ,2023-08-14 19:09,250,4,31
Nez5JggTF,两年修完大学所有学分  原图 ,2023-08-14 19:06,884,1,114
Nez5bggsP,雷总大一照片  原图 ,2023-08-14 19:04,198,2,30
Nez4Oxaem,1987年考上武汉大学计算机系（我还没出生）  [组图共2张] 原图 ,2023-08-14 19:03,154,4,35
Nez3TdMJD,Are you OK？  原图 ,2023-08-14 19:01,92,1,22
NexJZrl4d,#为什么钱叫米# 改名叫大钱评测？  ,2023-08-14 15:39,582,5,103
NexJsDinS,K60至尊版白色，今晚发布，根据目前信息，猜一个12+256GB起售价？天玑9200+，1.5K屏，2888Hz高频PWM调光，塑料中框，玻璃后盖，无塑料支架，IP68，最高24+1TB。  [组图共3张] 原图 ,2023-08-14 15:38,506,3,296
NexdWCowo,【闲聊】大家觉得iPhone标准版啥时候会上高刷新率？iPhone15、iPhone16、iPhone17、iPhone18？ 大家觉得iPhone标准版啥时候会上高刷新率？  ,2023-08-14 14:20,3679,5,97
NexdgApoG,按照今年各家超大杯的影像规格，接下来手机拍照卷的主战场估计就是潜望长焦了~中杯下放潜望长焦或者高质量直立长焦，超大杯直接上顶级的大底/大光圈/浮动镜组/高像素长焦~  原图 ,2023-08-14 14:19,407,0,77
NewSh2vMu,方程豹混动SUV，美不美，打几分？  原图 ,2023-08-14 13:27,212,4,80
New70zfS3,大米精选手机壳膜推荐：【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分有效保护镜片，独立按键设计，有效提升按压手感，背面特殊纹理配合类肤质手感，无论颜值还是手感都能拿捏到...全文 [组图共10张] 原图 ,2023-08-14 11:31,24,0,8
NevSIDV6g,虽然870确实挺老了，但咋说呢，如果是单纯的作为大号的视频启动器都是没啥问题的，毕竟看个视频啥的，870满足4K 60帧也是无压力，玩玩吃鸡类游戏也没啥问题。主要是价格基本滑落到2000以内，如果是原神启动器的话，那么建议拯救者Y700二代。  ,2023-08-14 10:55,335,1,181
NevPKzzbz,vivo Pad Air：骁龙870，11英寸2800*1840 LCD，144Hz，500nit，8500mAh+44W，6.67mm+530g重量，USB3.0，前置500W，后置800W。8+128GB 1699元，8+256GB 1999元，12+256GB 2299元，12+512GB 2599元；~  [组图共3张] 原图 ,2023-08-14 10:48,229,2,86
NevHI7awi,【闲聊】大家觉得主流手机厂商里，售后体验最好的是哪家？最差的是哪家？（可以分享下具体的售后经历）  ,2023-08-14 10:28,568,3,229
NevER8gYB,真我这是要搞9W+的极限性能释放？  原图 ,2023-08-14 10:21,450,1,96
Nevl3jNOR,#ModelY长续航及高性能版本降价# Model3限时保险补贴8000元；Model Y长续航版：31.39W降为29.99W；Model Y 高性能版：36.39W降为34.99W；又想起了之前路上看到的Model Y车主贴纸...不过随着新能源车的渗透率不断提高，存量市场竞争会变的越来越激烈，等等党不输~  [组图共3张] 原图 ,2023-08-14 09:32,232,6,76
Nev9cplay,早呀~  ,2023-08-14 09:03,103,0,32
NeqprffCo,别把消费者当傻X---荣耀、小米、OPPO、vivo 线下机横评 大米评测的微博视频  抽奖详情  ,2023-08-13 21:00,1568,833,420
Neod39voj,#无意识刷手机会导致大脑退化#  大伙平时用机的亮屏时间都在多少？  ,2023-08-13 15:24,456,4,89
NenUuso7c,大米精选手机壳膜推荐：【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分有效保护镜片，独立按键设计，有效提升按压手感，背面特殊纹理配合类肤质手感，无论颜值还是手感都能拿捏到...全文 [组图共10张] 原图 ,2023-08-13 14:38,22,0,7
NedFFt9xY,iPhone15/15Plus主要升级：灵动岛+Type-C，其它的话估计就是后置主摄换成14Pro上的，带一个2X高像素裁切，处理器大概率A16，刷新率60Hz，然后就没了~  原图 ,2023-08-12 12:34,947,8,280
NedCh9cBg,小鹏APP可以按天看车子的能耗数据了，G9 702Max日常上下班，百公里耗电基本在14-16度之间~~  [组图共2张] 原图 ,2023-08-12 12:25,160,1,45
NedsTjHuj,[揣手]同价位线下机，拍照肯定比线上性价比机型更好这个观点得改改了  ,2023-08-12 12:02,390,1,68
NedqrrLUc,①，②，③，④，大家觉得哪组表现更好？（主摄自动）  [组图共8张] 原图 ,2023-08-12 11:56,202,1,134
Nedqajxxs,①，②，③，④，大家觉得哪组表现更好？（主摄自动）  [组图共8张] 原图 ,2023-08-12 11:56,49,1,48
Nedkm7lRw,买几台【线下机】测测~vivo S17的外观颜值，大家觉得满分10分能打几分？  [组图共6张] 原图 ,2023-08-12 11:41,211,2,101
NedkagXkJ,买几台【线下机】测测~荣耀90的外观颜值，大家觉得满分10分能打几分？  [组图共6张] 原图 ,2023-08-12 11:41,229,3,88
NedjPxy5J,买几台【线下机】测测~civi3的外观颜值，大家觉得满分10分能打几分？  [组图共6张] 原图 ,2023-08-12 11:40,332,1,130
NedjooIz9,买几台【线下机】测测~Reno10的外观颜值，大家觉得满分10分能打几分？  [组图共6张] 原图 ,2023-08-12 11:39,223,2,94
NedfSAStZ,大米精选手机壳膜推荐：【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分有效保护镜片，独立按键设计，有效提升按压手感，背面特殊纹理配合类肤质手感，无论颜值还是手感都能拿捏到...全文 [组图共10张] 原图 ,2023-08-12 11:30,17,0,4
NecSfA7e3,东方树叶的青柑普洱还不错，仅次于茉莉花茶  原图 ,2023-08-12 10:32,255,3,144
NecKaoIGL,两台热门机型目前预热信息：K60至尊版：天玑9200+，1.5K屏 2888Hz高频PWM调光，塑料中框+玻璃后盖+直屏无塑料支架，支持IP68，最高24GB+1TB；一加Ace2Pro：骁龙8Gen2，1.5K屏，塑料中框+玻璃后盖+曲面屏，超薄屏下指纹，0916大尺寸马达，5000mAh+150W，最高24GB+1TB；大伙更期待哪个？  [组图共2张] 原图 ,2023-08-12 10:12,2283,25,591
NecICFknR,周六早呀，今天都准备干嘛？  原图 ,2023-08-12 10:08,212,0,85
Ne8dg5F7v,守望先锋2上架steam，[揣手]显示：差评如潮  [组图共3张] 原图 ,2023-08-11 22:40,440,7,54
Ne5FGAnl5,K60至尊版竟然支持IP68  原图 ,2023-08-11 16:12,2076,5,374
Ne5tKCjOr,红米K60至尊版：王一博一加Ace2Pro：美依礼芽大家更喜欢哪个代言？  [组图共2张] 原图 ,2023-08-11 15:42,10860,30,597
Ne4Uvd9wL,感受下小鹏G9 800V+3C快充的速度 大米评测的微博视频  ,2023-08-11 14:16,560,26,123
Ne48X1nzl,爆料称A17的最高频率有3.7GHz，但iPhone15Pro系列内存不会还是6GB吧？ 我觉得15系列标准版大概率是6GB，Pro应该是8GB~  原图 ,2023-08-11 12:18,429,1,117
Ne3zShvqe,Ace2Pro 马达规格0916，话说大家在乎旗舰机上马达的振感好坏么？  原图 ,2023-08-11 10:52,826,1,307
Ne3u5dWVI,极氪001限时降价：YOU版：38.6W元 降 3.7W 到 34.9W元；ME版：34.9W元 降3W 到 31.9W元；WE版：30W元 降3.1W 到26.9W元；不过问了下我朋友，他之前定的WE版100度电池版本，可以免费选装音响/21寸轮毂/送充电桩，还有低息政策，降价后丐版就没有这些了，感觉像是原来送选装，现在直接降价。001我...全文 原图 ,2023-08-11 10:38,139,1,55
Ne3qNEjiA,大米精选手机壳膜推荐：【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分有效保护镜片，独立按键设计，有效提升按压手感，背面特殊纹理配合类肤质手感，无论颜值还是手感都能拿捏到...全文 [组图共10张] 原图 ,2023-08-11 10:30,16,0,2
Ne3fZsJLG,不完美，但遥遥领先！它才是屡战屡不败的国产超大杯？ 大米评测的微博视频  抽奖详情  ,2023-08-11 10:03,516,833,216
Ne3dypEzC,其实按型号后缀来说，标准版8+、Pro D9200+、Ultra 8Gen2应该更合适些？  ,2023-08-11 09:57,624,3,76
Ne3cMBObN,K60至尊版外观公布，玻璃后盖，塑料中框，后摄模组类似K60+小米13组合，更方正些，但左右依然有斜坡，中间是细条纹分割。满分10分，你会给几分？（正面据说是去掉了大塑料支架）  原图 ,2023-08-11 09:55,635,4,223
Ne2YnAXGg,#华为满血回归对谁影响最大#  其实换个角度来说，华为被制裁这几年，谁的市场份额增加最多，那么同理华为满血回归之后，这部分影响也就相应的最大~  ,2023-08-11 09:20,1718,6,326
NdVSEicqj,小米平板6 Max 14英寸大屏幕，骁龙8+平台，不过MIUI For Pad是真不咋用心，不知道这次屏幕更大后有啥新的软件功能。  [组图共2张] 原图 ,2023-08-10 15:16,812,11,245
NdV3V49vY,极氪 001 FR，轻量化高性能锻造轮毂，碳陶顶级刹车盘，全车碳纤维空气动力学套件，更帅了，不知道价格多少？  [组图共3张] 原图 ,2023-08-10 13:11,181,4,60
NdUkkbhJ2,假设手机上16GB内存和24GB内存，相差300元，你会选哪个？  原图 ,2023-08-10 11:19,1433,5,501
NdUjI4e3a,大米精选手机壳膜推荐：【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分有效保护镜片，独立按键设计，有效提升按压手感，背面特殊纹理配合类肤质手感，无论颜值还是手感都能拿捏到...全文 [组图共10张] 原图 ,2023-08-10 11:18,20,0,9
NdN7qaxnN,【闲聊】4000+的旗舰机，IP68防尘防水，对你来说是刚需功能么？ 4000+的旗舰机，IP68防尘放水，对你来说是刚需功能么？  ,2023-08-09 16:58,8088,7,147
NdMBk03j9,MIX Fold3 官方渲染图，满分10分，你会给几分？  [组图共6张] 原图 ,2023-08-09 15:39,996,9,299
NdMaDgOtm,卡芙卡稳了~#崩坏星穹铁道#  [组图共2张] 原图 ,2023-08-09 14:33,123,2,48
NdMa2xMXL,华为 x 奇瑞Luxeed实车曝光，大家觉得颜值10分能打几分？（PS：角度关系？感觉实车不如渲染图来的好看啊）  [组图共5张] 原图 ,2023-08-09 14:32,401,4,147
NdLSZ05le,卡芙卡抽么？ #崩坏星穹铁道#  [组图共3张] 原图 ,2023-08-09 13:50,136,1,63
NdKTr5pF0,大米精选手机壳膜推荐：【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分有效保护镜片，独立按键设计，有效提升按压手感，背面特殊纹理配合类肤质手感，无论颜值还是手感都能拿捏到...全文 [组图共9张] 原图 ,2023-08-09 11:18,19,0,5
